"","Id","gene","SY5Y_exp1_D0","SY5Y_exp1_D2","SY5Y_exp1_D4","SY5Y_exp2_D0","SY5Y_exp2_D4","SY5Y_exp2_D8"
"chr21_43858678_43858805_+","chr21_43858678_43858805","UBASH3A",0.0406781933480089,0,0,0,0,0
"chr21_44163886_44174174_+","chr21_44163886_44174174","PDE9A",0,0,0.0470934610470322,0,0,0
"chr21_47699907_47700489_-","chr21_47699907_47700489","MCM3AP",0,0.0489204480134629,0,0,0,0
"chr22_18975270_18975708_+","chr22_18975270_18975708","DGCR5",0,0.0489204480134629,0,0,0,0
"chr22_20905723_20909435_+","chr22_20905723_20909435","MED15",0.0406781933480089,0,0,0,0,0
"chr22_22053159_22053477_+","chr22_22053159_22053477","YPEL1",0,0,0,0,0.0401811543233978,0
"chr22_24968726_24968848_-","chr22_24968726_24968848","SNRPD3",0,0,0,0.033979442233572,0,0
"chr22_24968726_24968902_-","chr22_24968726_24968902","SNRPD3",0,0,0,0,0.0401811543233978,0
"chr22_25240864_25243731_+","chr22_25240864_25243731","SGSM1",0.0406781933480089,0,0,0,0,0
"chr22_26000344_26059671_+","chr22_26000344_26059671","ADRBK2",0.0406781933480089,0,0,0,0,0
"chr22_26000344_26074882_+","chr22_26000344_26074882","ADRBK2",0.101695483370022,0.0978408960269258,0,0,0,0
"chr22_26024001_26024102_+","chr22_26024001_26024102","ADRBK2",0,0,0,0.0679588844671441,0,0
"chr22_26040559_26074882_+","chr22_26040559_26074882","ADRBK2",0.0610172900220134,0,0,0,0,0
"chr22_26053036_26053180_+","chr22_26053036_26053180","ADRBK2",0,0,0,0.033979442233572,0,0
"chr22_26057543_26074882_+","chr22_26057543_26074882","ADRBK2",0.122034580044027,0.0489204480134629,0,0.135917768934288,0.0401811543233978,0
"chr22_28320070_28320178_+","chr22_28320070_28320178","TTC28-AS1",0,0,0,0,0.0401811543233978,0
"chr22_28559080_28559587_-","chr22_28559080_28559587","TTC28",0,0,0.0470934610470322,0,0,0
"chr22_29013886_29025818_-","chr22_29013886_29025818","TTC28",0.0406781933480089,0,0,0,0,0
"chr22_29025540_29029962_-","chr22_29025540_29029962","TTC28",0.0406781933480089,0,0,0,0,0
"chr22_31022542_31022707_-","chr22_31022542_31022707","TCN2",0.0406781933480089,0,0,0,0,0
"chr22_32664275_32669494_+","chr22_32664275_32669494","RP1-90G24.10",0,0.0489204480134629,0,0,0,0
"chr22_33255384_33255558_-","chr22_33255384_33255558","SYN3",0,0,0,0,0.0401811543233978,0
"chr22_34157358_34161940_-","chr22_34157358_34161940","LARGE",0.0406781933480089,0,0,0,0.0401811543233978,0
"chr22_36139807_36139910_-","chr22_36139807_36139910","RBFOX2",0,0,0.0470934610470322,0,0,0
"chr22_38201936_38202037_+","chr22_38201936_38202037","H1F0",0,0,0,0,0.0401811543233978,0
"chr22_41513230_41513397_+","chr22_41513230_41513397","EP300",0,0,0.0470934610470322,0,0,0
"chr22_41745164_41745274_-","chr22_41745164_41745274","ZC3H7B",0.0406781933480089,0,0,0,0,0
"chr22_42262835_42264796_+","chr22_42262835_42264796","SREBF2",0,0,0,0,0.0602717314850967,0
"chr22_42599703_42599862_+","chr22_42599703_42599862","TCF20",0,0.0489204480134629,0,0,0,0
"chr22_43435786_43442579_-","chr22_43435786_43442579","TTLL1",0,0.0489204480134629,0,0,0,0
"chr22_45942965_45943084_+","chr22_45942965_45943084","FBLN1",0.0406781933480089,0,0,0,0,0
"chr22_46202839_46239613_+","chr22_46202839_46239613","ATXN10",0,0.0489204480134629,0,0,0,0
"chr22_50169239_50198008_-","chr22_50169239_50198008","BRD1",0,0,0,0.033979442233572,0,0
"chr2_100101214_100101362_-","chr2_100101214_100101362","REV1",0,0,0,0.033979442233572,0,0
"chr2_101874253_101883341_+","chr2_101874253_101883341","CNOT11",0,0,0,0.033979442233572,0,0
"chr2_10263863_10263979_+","chr2_10263863_10263979","RRM2",0,0,0,0.033979442233572,0,0
"chr2_10583839_10583962_-","chr2_10583839_10583962","ODC1",0,0.0489204480134629,0,0,0,0
"chr2_10729169_10729877_-","chr2_10729169_10729877","NOL10",0.0610172900220134,0,0,0,0,0
"chr2_109405308_109432561_+","chr2_109405308_109432561","CCDC138",0.0406781933480089,0,0,0,0,0
"chr2_110312725_110312834_-","chr2_110312725_110312834","40422",0,0,0,0,0.0401811543233978,0
"chr2_113057426_113069514_+","chr2_113057426_113069514","ZC3H6",0,0,0,0.033979442233572,0,0
"chr2_116066815_116101488_+","chr2_116066815_116101488","DPP10",0.0406781933480089,0,0,0,0,0
"chr2_120690000_120704150_+","chr2_120690000_120704150","PTPN4",0.0406781933480089,0,0,0,0,0
"chr2_128512958_128528578_-","chr2_128512958_128528578","WDR33",0.0406781933480089,0,0,0,0,0
"chr2_135011833_135012215_+","chr2_135011833_135012215","MGAT5",0,0.0489204480134629,0,0,0,0
"chr2_135624112_135626611_-","chr2_135624112_135626611","LOC100129961",0,0,0.0470934610470322,0,0,0
"chr2_136261899_136279219_-","chr2_136261899_136279219","ZRANB3",0.0406781933480089,0,0,0,0,0
"chr2_136620177_136622733_-","chr2_136620177_136622733","MCM6",0.0406781933480089,0,0,0,0,0
"chr2_153431650_153437563_+","chr2_153431650_153437563","FMNL2",0.122034580044027,0.0733806720201944,0.0470934610470322,0,0,0
"chr2_15742684_15743367_+","chr2_15742684_15743367","DDX1",0,0,0,0,0.0401811543233978,0
"chr2_168869144_168873605_-","chr2_168869144_168873605","STK39",0.0406781933480089,0,0,0,0,0
"chr2_173426948_173429801_+","chr2_173426948_173429801","PDK1",0,0.0489204480134629,0,0,0,0
"chr2_174228032_174228134_+","chr2_174228032_174228134","CDCA7",0,0.0489204480134629,0,0,0,0
"chr2_17846770_17927218_-","chr2_17846770_17927218","SMC6",0.0610172900220134,0.0489204480134629,0.0706401915705483,0.033979442233572,0,0
"chr2_17896128_17927218_-","chr2_17896128_17927218","SMC6",0.0406781933480089,0,0,0,0,0
"chr2_179279681_179279886_-","chr2_179279681_179279886","AC009948.5",0.0610172900220134,0,0,0,0,0
"chr2_189864221_189866156_-","chr2_189864221_189866156","COL3A1",0,0,0.0706401915705483,0,0,0
"chr2_190656516_190719854_+","chr2_190656516_190719854","PMS1",0.0406781933480089,0,0,0,0,0
"chr2_1906852_1927035_-","chr2_1906852_1927035","MYT1L",0,0.0733806720201944,0,0,0,0
"chr2_1920977_1927035_-","chr2_1920977_1927035","MYT1L",0.0610172900220134,0,0,0,0,0
"chr2_1926040_1927035_-","chr2_1926040_1927035","MYT1L",0,0.0733806720201944,0,0,0,0
"chr2_1926064_1927035_-","chr2_1926064_1927035","MYT1L",0.0610172900220134,0,0.0706401915705483,0.0509691633503581,0,0
"chr2_201721405_201726585_-","chr2_201721405_201726585","CLK1",0,0,0.0470934610470322,0,0,0
"chr2_201807408_201822856_-","chr2_201807408_201822856","ORC2",0.0406781933480089,0,0,0,0,0
"chr2_20232564_20232731_-","chr2_20232564_20232731","LAPTM4A",0,0,0,0,0.0401811543233978,0
"chr2_203620261_203624076_+","chr2_203620261_203624076","FAM117B",0,0.0978408960269258,0.117733652617581,0,0,0
"chr2_204276008_204281804_+","chr2_204276008_204281804","ABI2",0.0406781933480089,0,0,0,0,0
"chr2_204321682_204321791_-","chr2_204321682_204321791","RAPH1",0.0610172900220134,0,0,0,0,0
"chr2_20482708_20527139_-","chr2_20482708_20527139","PUM2",0.0610172900220134,0,0,0,0,0
"chr2_208465579_208465710_+","chr2_208465579_208465710","CREB1",0,0,0.0470934610470322,0,0,0
"chr2_209215495_209219369_+","chr2_209215495_209219369","PIKFYVE",0.0406781933480089,0,0,0,0,0
"chr2_210557349_210561472_+","chr2_210557349_210561472","MAP2",0,0,0.0470934610470322,0,0,0
"chr2_210557361_210561472_+","chr2_210557361_210561472","MAP2",0,0,0.0470934610470322,0,0,0
"chr2_210597053_210597165_-","chr2_210597053_210597165","MAP2",0,0,0,0.033979442233572,0,0
"chr2_215617171_215646233_-","chr2_215617171_215646233","BARD1",0,0,0.0470934610470322,0,0,0
"chr2_216259251_216259442_-","chr2_216259251_216259442","FN1",0,0.0489204480134629,0,0,0,0
"chr2_216983776_216986903_+","chr2_216983776_216986903","XRCC5",0,0,0.0941869220940644,0,0,0
"chr2_217077083_217077185_-","chr2_217077083_217077185","TCONS_00004015",0,0,0,0.0509691633503581,0,0
"chr2_232070911_232160966_+","chr2_232070911_232160966","ARMC9",0,0,0,0,0.0401811543233978,0
"chr2_233651864_233660935_+","chr2_233651864_233660935","GIGYF2",0.0406781933480089,0.0489204480134629,0,0.033979442233572,0,0
"chr2_24098699_24111269_-","chr2_24098699_24111269","ATAD2B",0.0610172900220134,0,0,0,0,0
"chr2_242343243_242347030_+","chr2_242343243_242347030","FARP2",0,0.0489204480134629,0,0,0,0
"chr2_25972765_25972912_+","chr2_25972765_25972912","ASXL2",0,0,0,0.033979442233572,0,0
"chr2_26076976_26077082_-","chr2_26076976_26077082","ASXL2",0,0,0,0,0.0401811543233978,0
"chr2_27002988_27003097_-","chr2_27002988_27003097","C2orf18",0.0406781933480089,0,0,0,0,0
"chr2_27162899_27164960_+","chr2_27162899_27164960","DPYSL5",0.0406781933480089,0,0,0,0,0
"chr2_27301715_27301815_-","chr2_27301715_27301815","EMILIN1",0,0.0489204480134629,0,0,0,0
"chr2_2897818_2901076_-","chr2_2897818_2901076","TCONS_00004099",0.0406781933480089,0,0,0,0,0
"chr2_29023729_29023911_-","chr2_29023729_29023911","PPP1CB",0.0813563866960179,0,0.0941869220940644,0.135917768934288,0.0602717314850967,0
"chr2_29849847_29850003_-","chr2_29849847_29850003","ALK",0,0,0,0,0.0401811543233978,0
"chr2_29989772_29989885_-","chr2_29989772_29989885","ALK",0,0,0.0470934610470322,0,0,0
"chr2_32323865_32341281_+","chr2_32323865_32341281","SPAST",0.0610172900220134,0.0489204480134629,0.0941869220940644,0,0,0
"chr2_32515552_32517417_+","chr2_32515552_32517417","YIPF4",0.0406781933480089,0,0,0,0,0
"chr2_32515552_32526564_+","chr2_32515552_32526564","YIPF4",0.0406781933480089,0,0,0,0,0
"chr2_32613818_32617218_+","chr2_32613818_32617218","BIRC6",0,0.0733806720201944,0,0,0,0
"chr2_32698180_32702651_+","chr2_32698180_32702651","BIRC6",0.0813563866960179,0,0,0,0,0
"chr2_32703703_32725176_+","chr2_32703703_32725176","BIRC6",0.0610172900220134,0.0978408960269258,0.0706401915705483,0,0,0
"chr2_32734805_32800433_+","chr2_32734805_32800433","BIRC6",0.0406781933480089,0,0,0,0,0
"chr2_32847036_32897451_+","chr2_32847036_32897451","TTC27",0,0.0489204480134629,0,0,0,0
"chr2_37871409_37871519_+","chr2_37871409_37871519","AC006369.2",0,0,0,0.033979442233572,0.0401811543233978,0
"chr2_38795341_38818790_-","chr2_38795341_38818790","HNRPLL",0,0.0489204480134629,0,0.033979442233572,0,0
"chr2_39406328_39456729_-","chr2_39406328_39456729","CDKL4",0,0,0,0.0679588844671441,0,0
"chr2_39431668_39456729_-","chr2_39431668_39456729","CDKL4",0,0.0733806720201944,0,0,0,0
"chr2_39440541_39456729_-","chr2_39440541_39456729","CDKL4",0.122034580044027,0.0489204480134629,0.117733652617581,0.033979442233572,0.0602717314850967,0
"chr2_39573580_39573682_+","chr2_39573580_39573682","MAP4K3",0,0,0,0.033979442233572,0,0
"chr2_42425820_42425942_+","chr2_42425820_42425942","EML4",0,0,0,0.0509691633503581,0,0
"chr2_44121684_44153100_-","chr2_44121684_44153100","LRPPRC",0,0,0.0470934610470322,0,0,0
"chr2_44200746_44209573_-","chr2_44200746_44209573","LRPPRC",0,0.0489204480134629,0,0,0,0
"chr2_44776727_44777483_+","chr2_44776727_44777483","CAMKMT",0,0,0,0.033979442233572,0,0
"chr2_45773871_45812913_-","chr2_45773871_45812913","SRBD1",0.0406781933480089,0,0,0,0.0602717314850967,0
"chr2_47690170_47710111_+","chr2_47690170_47710111","MSH2",0.0813563866960179,0,0,0,0,0
"chr2_48100621_48100745_+","chr2_48100621_48100745","FBXO11",0,0,0,0.033979442233572,0,0
"chr2_48100663_48100787_-","chr2_48100663_48100787","FBXO11",0,0,0,0.033979442233572,0.0602717314850967,0
"chr2_48678147_48718309_+","chr2_48678147_48718309","PPP1R21",0.0406781933480089,0,0,0,0,0
"chr2_54114396_54120936_-","chr2_54114396_54120936","PSME4",0.0406781933480089,0,0,0,0,0
"chr2_54893116_54893225_+","chr2_54893116_54893225","SPTBN1",0,0,0,0.033979442233572,0,0
"chr2_55200114_55200269_-","chr2_55200114_55200269","RTN4",0,0,0.0470934610470322,0,0,0
"chr2_5834423_5834541_-","chr2_5834423_5834541","SOX11",0,0,0.0470934610470322,0,0,0
"chr2_61295984_61297635_+","chr2_61295984_61297635","KIAA1841",0,0.0489204480134629,0,0,0,0
"chr2_61406121_61413632_+","chr2_61406121_61413632","AHSA2",0,0,0,0,0.0401811543233978,0
"chr2_61450195_61508377_-","chr2_61450195_61508377","USP34",0,0.0733806720201944,0,0,0,0
"chr2_61484350_61484454_+","chr2_61484350_61484454","USP34",0,0,0.0706401915705483,0,0,0
"chr2_61552510_61561106_-","chr2_61552510_61561106","USP34",0,0.0489204480134629,0,0,0,0
"chr2_61710092_61720188_-","chr2_61710092_61720188","XPO1",0.0406781933480089,0,0,0,0,0
"chr2_61749746_61764803_-","chr2_61749746_61764803","XPO1",0.0406781933480089,0,0,0,0,0
"chr2_62103230_62110683_-","chr2_62103230_62110683","CCT4",0,0,0.0470934610470322,0,0,0
"chr2_62227836_62228117_+","chr2_62227836_62228117","COMMD1",0.0610172900220134,0,0,0,0,0
"chr2_62449347_62452549_+","chr2_62449347_62452549","B3GNT2",0.0610172900220134,0,0,0,0,0
"chr2_63831827_63831967_-","chr2_63831827_63831967","MDH1",0,0,0,0.033979442233572,0,0
"chr2_68464274_68464390_-","chr2_68464274_68464390","PPP3R1",0.0406781933480089,0,0,0,0,0
"chr2_68717322_68742868_+","chr2_68717322_68742868","APLF",0.0406781933480089,0,0,0,0,0
"chr2_68717322_68805135_+","chr2_68717322_68805135","APLF",0,0,0.0470934610470322,0,0,0
"chr2_68729863_68772444_+","chr2_68729863_68772444","APLF",0.0406781933480089,0,0,0,0,0
"chr2_72357449_72357557_+","chr2_72357449_72357557","CYP26B1",0,0,0.0470934610470322,0,0,0
"chr2_72357812_72358054_-","chr2_72357812_72358054","CYP26B1",0,0.0489204480134629,0,0,0,0
"chr2_72371118_72371342_-","chr2_72371118_72371342","CYP26B1",0,0.0978408960269258,0.0941869220940644,0,0,0
"chr2_72692289_72707879_-","chr2_72692289_72707879","EXOC6B",0,0.0489204480134629,0,0,0.0602717314850967,0
"chr2_72796112_72796230_-","chr2_72796112_72796230","EXOC6B",0,0,0.0470934610470322,0,0,0
"chr2_73659257_73682422_+","chr2_73659257_73682422","ALMS1",0.0406781933480089,0,0,0,0,0
"chr2_73659257_73718625_+","chr2_73659257_73718625","ALMS1",0,0,0,0.033979442233572,0,0
"chr2_73784347_73786269_+","chr2_73784347_73786269","ALMS1",0.0406781933480089,0.0733806720201944,0,0,0,0
"chr2_73827805_73898277_+","chr2_73827805_73898277","ALMS1",0,0,0,0,0.0602717314850967,0
"chr2_74720780_74720912_-","chr2_74720780_74720912","TTC31",0,0,0,0,0.0602717314850967,0
"chr2_79878678_79878784_+","chr2_79878678_79878784","CTNNA2",0,0,0.0470934610470322,0,0,0
"chr2_85771561_85771668_-","chr2_85771561_85771668","MAT2A",0,0,0,0.033979442233572,0,0
"chr2_86479080_86509365_-","chr2_86479080_86509365","REEP1",0,0.0489204480134629,0,0,0,0
"chr2_86968050_86980681_+","chr2_86968050_86980681","RMND5A",0.0406781933480089,0,0,0,0,0
"chr2_9083316_9114564_-","chr2_9083316_9114564","MBOAT2",0,0,0,0,0.0401811543233978,0
"chr2_9437429_9468040_+","chr2_9437429_9468040","ASAP2",0.0406781933480089,0,0,0,0,0
"chr2_9437429_9475308_+","chr2_9437429_9475308","ASAP2",0,0.0489204480134629,0,0,0,0
"chr2_9552398_9558861_-","chr2_9552398_9558861","ITGB1BP1",0,0.0489204480134629,0,0,0,0
"chr2_9568894_9574089_+","chr2_9568894_9574089","CPSF3",0.0406781933480089,0,0,0,0,0
"chr2_99199139_99199283_-","chr2_99199139_99199283","INPP4A",0,0,0,0.033979442233572,0,0
"chr2_99199170_99199314_-","chr2_99199170_99199314","INPP4A",0,0,0,0.033979442233572,0.0602717314850967,0
"chr2_99199199_99199343_-","chr2_99199199_99199343","INPP4A",0,0,0,0.033979442233572,0,0
"chr2_99271908_99294934_-","chr2_99271908_99294934","MGAT4A",0.0610172900220134,0,0,0,0,0
"chr2_99919153_99921208_-","chr2_99919153_99921208","LYG1",0.0406781933480089,0,0,0,0,0
"chr3_101374948_101391057_-","chr3_101374948_101391057","ZBTB11",0,0,0.0470934610470322,0.0679588844671441,0.0602717314850967,0
"chr3_121168162_121206356_-","chr3_121168162_121206356","POLQ",0,0.0489204480134629,0.0470934610470322,0,0,0
"chr3_129579783_129599402_-","chr3_129579783_129599402","TMCC1",0.0610172900220134,0,0,0,0,0
"chr3_129599152_129599405_-","chr3_129599152_129599405","TMCC1",0.0813563866960179,0,0.0470934610470322,0,0,0
"chr3_132182515_132182661_+","chr3_132182515_132182661","DNAJC13",0.0406781933480089,0,0,0,0,0
"chr3_132400758_132427101_-","chr3_132400758_132427101","NPHP3-ACAD11",0.0406781933480089,0,0,0,0,0
"chr3_133049716_133049818_-","chr3_133049716_133049818","TMEM108",0,0,0,0.033979442233572,0,0
"chr3_133331233_133339191_-","chr3_133331233_133339191","TOPBP1",0.0406781933480089,0,0,0,0,0
"chr3_133543609_133543802_-","chr3_133543609_133543802","RAB6B",0,0,0.0470934610470322,0,0,0
"chr3_134077382_134080649_-","chr3_134077382_134080649","AMOTL2",0.0406781933480089,0,0,0,0,0
"chr3_136035783_136048826_+","chr3_136035783_136048826","PCCB",0.0406781933480089,0,0,0,0,0
"chr3_136136727_136141886_-","chr3_136136727_136141886","STAG1",0.0406781933480089,0,0,0,0,0
"chr3_137579906_137580016_+","chr3_137579906_137580016",NA,0,0.0489204480134629,0,0,0,0
"chr3_138003273_138009481_+","chr3_138003273_138009481","ARMC8",0.0406781933480089,0,0,0,0,0
"chr3_138244332_138256189_-","chr3_138244332_138256189","CEP70",0,0,0,0.033979442233572,0,0
"chr3_138244332_138291774_-","chr3_138244332_138291774","CEP70",0,0.0489204480134629,0,0,0,0
"chr3_138248041_138251412_-","chr3_138248041_138251412","CEP70",0,0,0.0470934610470322,0,0,0
"chr3_141231005_141248644_+","chr3_141231005_141248644","RASA2",0.0406781933480089,0,0,0,0,0
"chr3_148756836_148793834_-","chr3_148756836_148793834","HLTF",0,0.0489204480134629,0,0,0,0
"chr3_148773090_148793834_-","chr3_148773090_148793834","HLTF",0,0,0,0.0509691633503581,0,0
"chr3_150396196_150416669_-","chr3_150396196_150416669","FAM194A",0,0,0.0470934610470322,0,0,0
"chr3_15452752_15457449_-","chr3_15452752_15457449","METTL6",0.0610172900220134,0.0733806720201944,0.0470934610470322,0,0,0
"chr3_15475855_15476045_+","chr3_15475855_15476045","EAF1",0,0,0.0706401915705483,0,0,0
"chr3_155611307_155629068_+","chr3_155611307_155629068","GMPS",0.0406781933480089,0.0733806720201944,0.0470934610470322,0,0,0
"chr3_160122116_160134203_+","chr3_160122116_160134203","SMC4",0.0406781933480089,0,0,0,0,0
"chr3_160945035_160960441_+","chr3_160945035_160960441","NMD3",0.0406781933480089,0,0,0,0,0
"chr3_170077487_170109048_+","chr3_170077487_170109048","SKIL",0,0,0,0,0.0401811543233978,0
"chr3_172477951_172501699_+","chr3_172477951_172501699","ECT2",0.0406781933480089,0,0,0,0,0
"chr3_178921332_178922376_+","chr3_178921332_178922376","PIK3CA",0.0406781933480089,0,0,0,0,0
"chr3_179045349_179051760_+","chr3_179045349_179051760","ZNF639",0,0.0489204480134629,0,0,0,0
"chr3_179332759_179336309_+","chr3_179332759_179336309","NDUFB5",0,0,0,0.033979442233572,0,0
"chr3_179447977_179448497_+","chr3_179447977_179448497","USP13",0,0,0,0,0.0401811543233978,0
"chr3_182923664_182925611_-","chr3_182923664_182925611","MCF2L2",0,0,0.0470934610470322,0,0,0
"chr3_183432932_183442319_+","chr3_183432932_183442319","YEATS2",0,0.0489204480134629,0,0,0,0
"chr3_18504972_18568818_+","chr3_18504972_18568818","TCONS_l2_00018461",0.0610172900220134,0,0,0,0,0
"chr3_185797745_185797859_-","chr3_185797745_185797859","ETV5",0.0406781933480089,0,0,0,0,0
"chr3_19384079_19389457_+","chr3_19384079_19389457","KCNH8",0,0.0489204480134629,0,0,0,0
"chr3_19436596_19498474_+","chr3_19436596_19498474","KCNH8",0,0,0.0706401915705483,0,0,0
"chr3_195047614_195112876_-","chr3_195047614_195112876","ACAP2",0.0406781933480089,0,0,0,0,0
"chr3_197541779_197557734_+","chr3_197541779_197557734","LRCH3",0.0406781933480089,0,0,0,0,0
"chr3_23860254_23860359_+","chr3_23860254_23860359","UBE2E1",0,0,0,0.0509691633503581,0,0
"chr3_27420740_27446454_-","chr3_27420740_27446454","SLC4A7",0,0.0489204480134629,0,0,0,0
"chr3_27420740_27475595_-","chr3_27420740_27475595","SLC4A7",0,0,0,0,0.0401811543233978,0
"chr3_27442255_27475595_-","chr3_27442255_27475595","SLC4A7",0,0,0.0470934610470322,0,0,0
"chr3_27459977_27493989_-","chr3_27459977_27493989","SLC4A7",0,0.0489204480134629,0,0,0,0
"chr3_28304782_28336020_+","chr3_28304782_28336020","CMC1",0,0.0489204480134629,0,0,0,0
"chr3_28476601_28533664_+","chr3_28476601_28533664","ZCWPW2",0,0.0489204480134629,0,0,0,0
"chr3_31617888_31628437_+","chr3_31617888_31628437","STT3B",0.0406781933480089,0,0,0,0,0
"chr3_32576003_32587457_-","chr3_32576003_32587457","DYNC1LI1",0,0.0489204480134629,0,0,0,0
"chr3_32745360_32778982_+","chr3_32745360_32778982","CNOT10",0,0,0,0,0.0401811543233978,0
"chr3_32774915_32776468_+","chr3_32774915_32776468","CNOT10",0.0406781933480089,0,0,0,0,0
"chr3_33454214_33467233_-","chr3_33454214_33467233","UBP1",0,0,0,0.0509691633503581,0,0
"chr3_33586688_33586803_-","chr3_33586688_33586803","CLASP2",0,0,0,0.0509691633503581,0,0
"chr3_37038110_37083822_+","chr3_37038110_37083822","MLH1",0.0406781933480089,0,0,0,0,0
"chr3_38183413_38183516_-","chr3_38183413_38183516","MYD88",0.0610172900220134,0,0,0,0,0
"chr3_38234773_38240354_+","chr3_38234773_38240354","OXSR1",0.0406781933480089,0,0,0,0,0
"chr3_44835709_44844483_+","chr3_44835709_44844483","KIF15",0,0,0,0.0509691633503581,0,0
"chr3_47125210_47147610_-","chr3_47125210_47147610","SETD2",0,0,0.0470934610470322,0,0,0
