"","chr","hg38.start","hg38.end","hg19.coord","score","strand","hg38.coord","hg38.id","DS.gok","DS.liu","DS.sy5y","DS.esc","DS.org","nDS","DB.atlas","DB.pedia","DB.base","DB.fun","nDB", "reason.excluded"
"2814","chr8",74500513,74612940,"chr8_75412748_75525175_+",0,"+","chr8_74500513_74612940_+","chr8_74500513_74612940_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2815","chr8",80499494,80519618,"chr8_81411729_81431853_-",0,"-","chr8_80499494_80519618_-","chr8_80499494_80519618_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2816","chr8",86528536,86532580,"chr8_87540764_87544808_-",0,"-","chr8_86528536_86532580_-","chr8_86528536_86532580_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2817","chr8",88024638,88027413,"chr8_89036866_89039641_-",0,"-","chr8_88024638_88027413_-","chr8_88024638_88027413_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2818","chr8",88825664,88876233,"chr8_89837893_89888462_+",0,"+","chr8_88825664_88876233_+","chr8_88825664_88876233_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2819","chr8",89587891,89596512,"chr8_90600120_90608741_-",0,"-","chr8_89587891_89596512_-","chr8_89587891_89596512_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2820","chr8",89587891,89725641,"chr8_90600120_90737869_-",0,"-","chr8_89587891_89725641_-","chr8_89587891_89725641_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2821","chr8",89587910,89596512,"chr8_90600139_90608741_-",0,"-","chr8_89587910_89596512_-","chr8_89587910_89596512_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2822","chr8",89596419,89725641,"chr8_90608648_90737869_-",0,"-","chr8_89596419_89725641_-","chr8_89596419_89725641_","TRUE","TRUE","FALSE","FALSE","FALSE",2,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2823","chr8",89647740,89725641,"chr8_90659968_90737869_-",0,"-","chr8_89647740_89725641_-","chr8_89647740_89725641_","TRUE","TRUE","TRUE","FALSE","FALSE",3,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2824","chr8",89722015,89725641,"chr8_90734243_90737869_-",0,"-","chr8_89722015_89725641_-","chr8_89722015_89725641_","TRUE","TRUE","TRUE","FALSE","FALSE",3,"TRUE","TRUE","TRUE","FALSE",3,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2825","chr8",89722015,89725641,"chr8_90734243_90737869_+",0,"+","chr8_89722015_89725641_+","chr8_89722015_89725641_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2826","chr8",89722015,89727927,"chr8_90734243_90740155_-",0,"-","chr8_89722015_89727927_-","chr8_89722015_89727927_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2827","chr8",89724629,89725641,"chr8_90736857_90737869_-",0,"-","chr8_89724629_89725641_-","chr8_89724629_89725641_","TRUE","TRUE","TRUE","FALSE","FALSE",3,"TRUE","TRUE","TRUE","FALSE",3,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2828","chr8",91986124,92005297,"chr8_92998352_93017525_+",0,"+","chr8_91986124_92005297_+","chr8_91986124_92005297_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2829","chr8",91986124,92017363,"chr8_92998352_93029591_+",0,"+","chr8_91986124_92017363_+","chr8_91986124_92017363_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2830","chr8",92005116,92017363,"chr8_93017344_93029591_+",0,"+","chr8_92005116_92017363_+","chr8_92005116_92017363_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2831","chr8",92860227,92865651,"chr8_93872455_93877879_-",0,"-","chr8_92860227_92865651_-","chr8_92860227_92865651_","TRUE","TRUE","FALSE","FALSE","FALSE",2,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2832","chr8",93786223,93822563,"chr8_94798451_94834791_+",0,"+","chr8_93786223_93822563_+","chr8_93786223_93822563_","TRUE","TRUE","FALSE","FALSE","FALSE",2,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2833","chr8",94346588,94411315,"chr8_95358816_95423543_-",0,"-","chr8_94346588_94411315_-","chr8_94346588_94411315_","TRUE","TRUE","FALSE","FALSE","FALSE",2,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2834","chr8",94506500,94512089,"chr8_95518728_95524317_+",0,"+","chr8_94506500_94512089_+","chr8_94506500_94512089_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2835","chr8",95035454,95048558,"chr8_96047682_96060786_-",0,"-","chr8_95035454_95048558_-","chr8_95035454_95048558_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2836","chr8",97097734,97165974,"chr8_98109962_98178202_-",0,"-","chr8_97097734_97165974_-","chr8_97097734_97165974_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2837","chr8",97097734,97165978,"chr8_98109962_98178206_-",0,"-","chr8_97097734_97165978_-","chr8_97097734_97165978_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2838","chr8",97713662,97723035,"chr8_98725890_98735263_-",0,"-","chr8_97713662_97723035_-","chr8_97713662_97723035_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2839","chr8",97719049,97723035,"chr8_98731277_98735263_-",0,"-","chr8_97719049_97723035_-","chr8_97719049_97723035_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2840","chr8",98526742,98548161,"chr8_99538970_99560389_+",0,"+","chr8_98526742_98548161_+","chr8_98526742_98548161_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2841","chr8",98526742,98596169,"chr8_99538970_99608397_+",0,"+","chr8_98526742_98596169_+","chr8_98526742_98596169_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2842","chr8",98526742,98597307,"chr8_99538970_99609535_+",0,"+","chr8_98526742_98597307_+","chr8_98526742_98597307_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2843","chr8",98706467,98722969,"chr8_99718695_99735197_+",0,"+","chr8_98706467_98722969_+","chr8_98706467_98722969_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2844","chr8",100709703,100715539,"chr8_101721931_101727767_+",0,"+","chr8_100709703_100715539_+","chr8_100709703_100715539_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2845","chr8",102834189,102858150,"chr8_103846417_103870378_+",0,"+","chr8_102834189_102858150_+","chr8_102834189_102858150_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: KB-1254G8.1"
"2846","chr8",104068512,104148848,"chr8_105080740_105161076_-",0,"-","chr8_104068512_104148848_-","chr8_104068512_104148848_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2847","chr8",110263015,110287037,"chr8_111275244_111299266_+",0,"+","chr8_110263015_110287037_+","chr8_110263015_110287037_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2848","chr8",112921627,112976148,"chr8_113933856_113988377_+",0,"+","chr8_112921627_112976148_+","chr8_112921627_112976148_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2849","chr8",115587001,115605002,"chr8_116599228_116617229_+",0,"+","chr8_115587001_115605002_+","chr8_115587001_115605002_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2850","chr8",115587001,115620060,"chr8_116599228_116632287_+",0,"+","chr8_115587001_115620060_+","chr8_115587001_115620060_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2851","chr8",115603873,115623758,"chr8_116616100_116635985_+",0,"+","chr8_115603873_115623758_+","chr8_115603873_115623758_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2852","chr8",117818435,117837201,"chr8_118830674_118849440_+",0,"+","chr8_117818435_117837201_+","chr8_117818435_117837201_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2853","chr8",118724519,118764384,"chr8_119736758_119776623_+",0,"+","chr8_118724519_118764384_+","chr8_118724519_118764384_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2854","chr8",119793366,119802025,"chr8_120805606_120814265_+",0,"+","chr8_119793366_119802025_+","chr8_119793366_119802025_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2855","chr8",123077111,123105464,"chr8_124089351_124117704_-",0,"-","chr8_123077111_123105464_-","chr8_123077111_123105464_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2856","chr8",123077111,123144855,"chr8_124089351_124157095_-",0,"-","chr8_123077111_123144855_-","chr8_123077111_123144855_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2857","chr8",123084162,123109620,"chr8_124096402_124121860_-",0,"-","chr8_123084162_123109620_-","chr8_123084162_123109620_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2858","chr8",127989162,128010444,"chr8_129001408_129022690_+",0,"+","chr8_127989162_128010444_+","chr8_127989162_128010444_","FALSE","FALSE","TRUE","FALSE","FALSE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: TCONS_00015357"
"2859","chr8",128186556,128193682,"chr8_129198802_129205928_+",0,"+","chr8_128186556_128193682_+","chr8_128186556_128193682_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2860","chr8",131978847,132003285,"chr8_132991094_133015532_-",0,"-","chr8_131978847_132003285_-","chr8_131978847_132003285_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2861","chr8",132583694,132661627,"chr8_133595941_133673873_+",0,"+","chr8_132583694_132661627_+","chr8_132583694_132661627_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2862","chr8",132610166,132615097,"chr8_133622412_133627343_+",0,"+","chr8_132610166_132615097_+","chr8_132610166_132615097_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2863","chr8",132622611,132661627,"chr8_133634857_133673873_+",0,"+","chr8_132622611_132661627_+","chr8_132622611_132661627_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2864","chr8",132803819,132825371,"chr8_133816064_133837616_-",0,"-","chr8_132803819_132825371_-","chr8_132803819_132825371_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2865","chr8",134812610,134813169,"chr8_135824853_135825412_-",0,"-","chr8_134812610_134813169_-","chr8_134812610_134813169_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2866","chr8",137138847,137172005,"chr8_138151090_138184248_+",0,"+","chr8_137138847_137172005_+","chr8_137138847_137172005_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2867","chr8",137138847,137234052,"chr8_138151090_138246295_+",0,"+","chr8_137138847_137234052_+","chr8_137138847_137234052_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2868","chr8",140735251,140752316,"chr8_141745350_141762415_+",0,"+","chr8_140735251_140752316_+","chr8_140735251_140752316_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2869","chr8",140761165,140864399,"chr8_141771264_141874498_+",0,"+","chr8_140761165_140864399_+","chr8_140761165_140864399_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2870","chr8",140761165,140890769,"chr8_141771264_141900868_+",0,"+","chr8_140761165_140890769_+","chr8_140761165_140890769_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2871","chr8",140789474,140890769,"chr8_141799573_141900868_+",0,"+","chr8_140789474_140890769_+","chr8_140789474_140890769_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2872","chr8",140800459,140830526,"chr8_141810558_141840625_+",0,"+","chr8_140800459_140830526_+","chr8_140800459_140830526_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2873","chr8",140800459,140864399,"chr8_141810558_141874498_+",0,"+","chr8_140800459_140864399_+","chr8_140800459_140864399_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2874","chr8",140818277,140879637,"chr8_141828376_141889736_+",0,"+","chr8_140818277_140879637_+","chr8_140818277_140879637_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2875","chr8",140818277,140890769,"chr8_141828376_141900868_+",0,"+","chr8_140818277_140890769_+","chr8_140818277_140890769_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2876","chr8",140830472,140879637,"chr8_141840571_141889736_+",0,"+","chr8_140830472_140879637_+","chr8_140830472_140879637_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2877","chr8",140830472,140890769,"chr8_141840571_141900868_+",0,"+","chr8_140830472_140890769_+","chr8_140830472_140890769_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2878","chr8",140846260,140890769,"chr8_141856359_141900868_+",0,"+","chr8_140846260_140890769_+","chr8_140846260_140890769_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2879","chr8",140864312,140890769,"chr8_141874411_141900868_+",0,"+","chr8_140864312_140890769_+","chr8_140864312_140890769_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2880","chr8",141253989,141254629,"chr8_142264088_142264728_+",0,"+","chr8_141253989_141254629_+","chr8_141253989_141254629_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","TRUE",1,"ERROR: no Ensembl ID found for gene symbol/alias: RP11-10J21.3"
"2881","chr8",144977204,144977371,"chr8_146202590_146202757_+",0,"+","chr8_144977204_144977371_+","chr8_144977204_144977371_","FALSE","FALSE","TRUE","FALSE","FALSE",1,"FALSE","FALSE","TRUE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: ZNF252"
"2882","chr9",710804,713464,"chr9_710804_713464_-",0,"-","chr9_710804_713464_-","chr9_710804_713464_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2883","chr9",2493075,2494302,"chr9_2493075_2494302_-",0,"-","chr9_2493075_2494302_-","chr9_2493075_2494302_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: RP11-125B21.2"
"2884","chr9",2907071,2948282,"chr9_2907071_2948282_-",0,"-","chr9_2907071_2948282_-","chr9_2907071_2948282_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2885","chr9",2943565,3053412,"chr9_2943565_3053412_-",0,"-","chr9_2943565_3053412_-","chr9_2943565_3053412_","TRUE","TRUE","FALSE","FALSE","FALSE",2,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2886","chr9",2984382,3053412,"chr9_2984382_3053412_-",0,"-","chr9_2984382_3053412_-","chr9_2984382_3053412_","TRUE","TRUE","FALSE","FALSE","FALSE",2,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2887","chr9",3012924,3053412,"chr9_3012924_3053412_-",0,"-","chr9_3012924_3053412_-","chr9_3012924_3053412_","TRUE","TRUE","FALSE","FALSE","FALSE",2,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2888","chr9",4117768,4118881,"chr9_4117768_4118881_+",0,"+","chr9_4117768_4118881_+","chr9_4117768_4118881_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2889","chr9",4117768,4125941,"chr9_4117768_4125941_+",0,"+","chr9_4117768_4125941_+","chr9_4117768_4125941_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2890","chr9",5787061,5914062,"chr9_5787061_5914062_-",0,"-","chr9_5787061_5914062_-","chr9_5787061_5914062_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","FALSE","FALSE",1,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2891","chr9",5859468,5872216,"chr9_5859468_5872216_-",0,"-","chr9_5859468_5872216_-","chr9_5859468_5872216_","FALSE","TRUE","FALSE","FALSE","FALSE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2892","chr9",5954016,5988545,"chr9_5954016_5988545_+",0,"+","chr9_5954016_5988545_+","chr9_5954016_5988545_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2893","chr9",5968019,5988545,"chr9_5968019_5988545_+",0,"+","chr9_5968019_5988545_+","chr9_5968019_5988545_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2894","chr9",8504261,8525035,"chr9_8504261_8525035_+",0,"+","chr9_8504261_8525035_+","chr9_8504261_8525035_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2895","chr9",14146689,14155893,"chr9_14146688_14155892_+",0,"+","chr9_14146689_14155893_+","chr9_14146689_14155893_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"FALSE","FALSE","FALSE","FALSE",0,"ERROR: no Ensembl ID found for gene symbol/alias: "
"2896","chr9",14235567,14268810,"chr9_14235566_14268809_-",0,"-","chr9_14235567_14268810_-","chr9_14235567_14268810_","FALSE","FALSE","FALSE","FALSE","TRUE",1,"TRUE","FALSE","TRUE","FALSE",2,"ERROR: no Ensembl ID found for gene symbol/alias: "
