"","Id","Gene symbol","FBN","H9_ESC"
"chr9_97717459_97718297_+","chr9_97717459_97718297","C9orf3",0,0.0247835998295235
"chr9_97717459_97741709_+","chr9_97717459_97741709","C9orf3",0.0351553763339678,0.0123917999147618
"chr9_98002931_98011651_-","chr9_98002931_98011651","FANCC",0.0117184587779893,0
"chr9_98660131_98669553_+","chr9_98660131_98669553","ERCC6L2",0.0117184587779893,0
"chr9_98660131_98691146_+","chr9_98660131_98691146","ERCC6L2",0.0234369175559785,0
"chr9_98728844_98740497_+","chr9_98728844_98740497","ERCC6L2",0.0117184587779893,0
"chr9_98740343_98766983_+","chr9_98740343_98766983","ERCC6L2",0.0351553763339678,0
"chr9_99154680_99160596_-","chr9_99154680_99160596","ZNF367",0,0.0123917999147618
"chr9_99220661_99220823_+","chr9_99220661_99220823","HABP4",0.0703107526679357,0
"chr9_99220661_99228060_+","chr9_99220661_99228060","HABP4",0.0117184587779893,0
"chr9_99271955_99296824_-","chr9_99271955_99296824","CDC14B",0.0117184587779893,0
"chr9_99271955_99327765_-","chr9_99271955_99327765","CDC14B",0.105466129001903,0.0371753997442853
"chr9_99284788_99327765_-","chr9_99284788_99327765","CDC14B",0.175776881669839,0.0743507994885706
"chr9_99711837_99735230_-","chr9_99711837_99735230","HIATL2",0.0468738351119571,0
"chr9_99797008_99797975_-","chr9_99797008_99797975","CTSL2",0,0.0123917999147618
"chrUn_gl000220_121605_123082_+","chrUn_gl000220_121605_123082","LOC100507412",0,0.0247835998295235
"chrX_100290602_100293040_-","chrX_100290602_100293040","TRMT2B",0,0.0123917999147618
"chrX_100290602_100297301_-","chrX_100290602_100297301","TRMT2B",0.0117184587779893,0
"chrX_10031485_10035530_+","chrX_10031485_10035530","WWC3",0.0117184587779893,0
"chrX_10031485_10066619_+","chrX_10031485_10066619","WWC3",0.0234369175559785,0.0247835998295235
"chrX_100400053_100403150_+","chrX_100400053_100403150","CENPI",0.0117184587779893,0
"chrX_101150787_101153015_-","chrX_101150787_101153015","ZMAT1",0.0117184587779893,0
"chrX_10153062_10166101_+","chrX_10153062_10166101","CLCN4",0.0117184587779893,0
"chrX_10491132_10535643_-","chrX_10491132_10535643","MID1",0.0117184587779893,0
"chrX_10534928_10535643_-","chrX_10534928_10535643","MID1",0.0234369175559785,0.0247835998295235
"chrX_106185206_106198318_-","chrX_106185206_106198318","MORC4",0,0.0123917999147618
"chrX_106331666_106332069_-","chrX_106331666_106332069","RBM41",0.16405842289185,0.0247835998295235
"chrX_107083900_107097934_+","chrX_107083900_107097934","MID2",0.0585922938899464,0.0247835998295235
"chrX_107838739_107840798_+","chrX_107838739_107840798","COL4A5",0.105466129001903,0.0371753997442853
"chrX_109310575_109388104_+","chrX_109310575_109388104","TMEM164",0.0117184587779893,0
"chrX_109931822_109964758_-","chrX_109931822_109964758","CHRDL1",0,0.0123917999147618
"chrX_110366305_110416309_+","chrX_110366305_110416309","PAK3",0.0234369175559785,0
"chrX_110366305_110439868_+","chrX_110366305_110439868","PAK3",0,0.0123917999147618
"chrX_110385324_110395675_+","chrX_110385324_110395675","PAK3",0.222650716781796,0
"chrX_110385324_110406274_+","chrX_110385324_110406274","PAK3",0.0351553763339678,0
"chrX_110385324_110406955_+","chrX_110385324_110406955","PAK3",0.152339964113861,0
"chrX_110385324_110416309_+","chrX_110385324_110416309","PAK3",0.785136738125281,0
"chrX_110390965_110416309_+","chrX_110390965_110416309","PAK3",0.0351553763339678,0
"chrX_110406143_110416309_+","chrX_110406143_110416309","PAK3",0.0937476702239142,0
"chrX_110574132_110576381_-","chrX_110574132_110576381","DCX",0.0351553763339678,0
"chrX_110961074_110968289_+","chrX_110961074_110968289","ALG13",0.0117184587779893,0
"chrX_111195271_111195669_-","chrX_111195271_111195669","TRPC5",0.0117184587779893,0
"chrX_111903855_111914632_-","chrX_111903855_111914632","LHFPL1",0.0117184587779893,0
"chrX_114357090_114361456_-","chrX_114357090_114361456","LRCH2",0.0117184587779893,0
"chrX_114357090_114364762_-","chrX_114357090_114364762","LRCH2",0.0351553763339678,0
"chrX_117521303_117532433_+","chrX_117521303_117532433","WDR44",0.0117184587779893,0
"chrX_117521303_117544922_+","chrX_117521303_117544922","WDR44",0.0117184587779893,0.0123917999147618
"chrX_117526595_117544922_+","chrX_117526595_117544922","WDR44",0.0117184587779893,0.0123917999147618
"chrX_117528018_117538407_+","chrX_117528018_117538407","WDR44",0,0.0123917999147618
"chrX_117576207_117577650_+","chrX_117576207_117577650","WDR44",0.0117184587779893,0.0123917999147618
"chrX_117676688_117680079_+","chrX_117676688_117680079","DOCK11",0.0351553763339678,0
"chrX_117676688_117695480_+","chrX_117676688_117695480","DOCK11",0.0234369175559785,0
"chrX_117700537_117733191_+","chrX_117700537_117733191","DOCK11",0.0117184587779893,0
"chrX_117700537_117739319_+","chrX_117700537_117739319","DOCK11",0.0117184587779893,0
"chrX_117706286_117707981_+","chrX_117706286_117707981","DOCK11",0.0117184587779893,0
"chrX_117718698_117724265_+","chrX_117718698_117724265","DOCK11",0.0351553763339678,0
"chrX_117718698_117739319_+","chrX_117718698_117739319","DOCK11",0.0117184587779893,0
"chrX_117718698_117744381_+","chrX_117718698_117744381","DOCK11",0.0117184587779893,0
"chrX_117761467_117762235_+","chrX_117761467_117762235","DOCK11",0.0117184587779893,0
"chrX_117788565_117788924_+","chrX_117788565_117788924","DOCK11",0.210932258003807,0
"chrX_118774655_118787003_-","chrX_118774655_118787003","40791",0.0117184587779893,0
"chrX_119410740_119427906_-","chrX_119410740_119427906","TMEM255A",0.0468738351119571,0
"chrX_119671979_119691894_-","chrX_119671979_119691894","CUL4B",0.0117184587779893,0
"chrX_122528819_122561990_+","chrX_122528819_122561990","GRIA3",0.0117184587779893,0
"chrX_122756609_122758520_-","chrX_122756609_122758520","THOC2",0.0117184587779893,0
"chrX_122799493_122805612_-","chrX_122799493_122805612","THOC2",0.0468738351119571,0
"chrX_122799493_122837355_-","chrX_122799493_122837355","THOC2",0,0.0123917999147618
"chrX_122805520_122831601_-","chrX_122805520_122831601","THOC2",0.0117184587779893,0
"chrX_122820398_122831601_-","chrX_122820398_122831601","THOC2",0.0351553763339678,0
"chrX_123196966_123200286_+","chrX_123196966_123200286","STAG2",0,0.0123917999147618
"chrX_123204999_123229299_+","chrX_123204999_123229299","STAG2",0.0117184587779893,0
"chrX_123805533_123839101_-","chrX_123805533_123839101","TENM1",0,0.0123917999147618
"chrX_12817326_12828265_+","chrX_12817326_12828265","PRPS2",0,0.0123917999147618
"chrX_128614678_128650474_-","chrX_128614678_128650474","SMARCA1",0.0117184587779893,0
"chrX_128620995_128650474_-","chrX_128620995_128650474","SMARCA1",0.0117184587779893,0
"chrX_128691302_128710529_+","chrX_128691302_128710529","OCRL",0.0117184587779893,0
"chrX_128692817_128692978_+","chrX_128692817_128692978","OCRL",0.0351553763339678,0.0247835998295235
"chrX_129053151_129055563_+","chrX_129053151_129055563","UTP14A",0.0117184587779893,0
"chrX_129154960_129173257_+","chrX_129154960_129173257","BCORL1",0.0117184587779893,0
"chrX_129158965_129173257_+","chrX_129158965_129173257","BCORL1",0.0117184587779893,0
"chrX_129362951_129380979_-","chrX_129362951_129380979","ZNF280C",0.0117184587779893,0
"chrX_129370188_129377673_-","chrX_129370188_129377673","ZNF280C",0.0117184587779893,0
"chrX_129370188_129394439_-","chrX_129370188_129394439","ZNF280C",0.0234369175559785,0
"chrX_129377537_129377839_-","chrX_129377537_129377839","ZNF280C",0.0117184587779893,0
"chrX_129790555_129813722_-","chrX_129790555_129813722","ENOX2",0.0117184587779893,0
"chrX_129799617_129813722_-","chrX_129799617_129813722","ENOX2",0.0117184587779893,0
"chrX_130498723_130503026_-","chrX_130498723_130503026","IGSF1",0.16405842289185,0.0619589995738088
"chrX_130498723_130533678_-","chrX_130498723_130533678","IGSF1",0.0351553763339678,0
"chrX_130502342_130533678_-","chrX_130502342_130533678","IGSF1",0,0.0123917999147618
"chrX_130883334_130928494_-","chrX_130883334_130928494","LOC286467",0.0703107526679357,0
"chrX_132826397_132888203_-","chrX_132826397_132888203","GPC3",0,0.0123917999147618
"chrX_133511602_133527982_+","chrX_133511602_133527982","PHF6",0.0117184587779893,0
"chrX_133527531_133559360_+","chrX_133527531_133559360","PHF6",0.0117184587779893,0
"chrX_133547521_133559360_+","chrX_133547521_133559360","PHF6",0,0.0123917999147618
"chrX_133607389_133627620_+","chrX_133607389_133627620","HPRT1",0.0468738351119571,0.0371753997442853
"chrX_133607389_133632714_+","chrX_133607389_133632714","HPRT1",0.105466129001903,0.0247835998295235
"chrX_133627538_133632714_+","chrX_133627538_133632714","HPRT1",0.0117184587779893,0
"chrX_134679348_134681190_+","chrX_134679348_134681190","DDX26B",0.0117184587779893,0
"chrX_134679348_134683730_+","chrX_134679348_134683730","DDX26B",0.140621505335871,0
"chrX_134679348_134686071_+","chrX_134679348_134686071","DDX26B",0.0585922938899464,0.0123917999147618
"chrX_134679348_134690225_+","chrX_134679348_134690225","DDX26B",0.246087634337775,0
"chrX_135312544_135326954_-","chrX_135312544_135326954","MAP7D3",0.0117184587779893,0
"chrX_135318403_135328500_-","chrX_135318403_135328500","MAP7D3",0.0117184587779893,0
"chrX_135323319_135326954_-","chrX_135323319_135326954","MAP7D3",0,0.0123917999147618
"chrX_135954427_135957744_-","chrX_135954427_135957744","RBMX",0.0234369175559785,0
"chrX_136651061_136651224_+","chrX_136651061_136651224","ZIC3",0.0117184587779893,0
"chrX_13684436_13686502_+","chrX_13684436_13686502","TCEANC",0.0117184587779893,0
"chrX_13753367_13775909_+","chrX_13753367_13775909","OFD1",0.0117184587779893,0
"chrX_13762534_13767652_+","chrX_13762534_13767652","OFD1",0.0234369175559785,0
"chrX_138820075_138908982_-","chrX_138820075_138908982","ATP11C",0.0234369175559785,0
"chrX_138850419_138857112_-","chrX_138850419_138857112","ATP11C",0.0117184587779893,0
"chrX_138850419_138886758_-","chrX_138850419_138886758","ATP11C",0.0117184587779893,0
"chrX_138897037_138908982_-","chrX_138897037_138908982","ATP11C",0.0351553763339678,0
"chrX_139865340_139866824_-","chrX_139865340_139866824","CDR1as",2.01557490981416,0.247835998295235
"chrX_1404671_1409402_+","chrX_1404671_1409402","CSF2RA",0,0.0123917999147618
"chrX_147003451_147018132_+","chrX_147003451_147018132","FMR1",0.0117184587779893,0
"chrX_147733520_147744289_+","chrX_147733520_147744289","AFF2",0.105466129001903,0
"chrX_147743429_147744289_+","chrX_147743429_147744289","AFF2",1.47652580602665,0.0743507994885706
"chrX_148571845_148582568_-","chrX_148571845_148582568","IDS",0.0117184587779893,0
"chrX_14868627_14877456_-","chrX_14868627_14877456","FANCB",0.0585922938899464,0.0371753997442853
"chrX_14910845_14915360_+","chrX_14910845_14915360","MOSPD2",0.0117184587779893,0
"chrX_149895687_149905920_+","chrX_149895687_149905920","MTMR1",0.0117184587779893,0
"chrX_149962164_149984551_-","chrX_149962164_149984551","CD99L2",0.0117184587779893,0
"chrX_151358202_151393317_-","chrX_151358202_151393317","GABRA3",0.0117184587779893,0
"chrX_151514053_151533068_-","chrX_151514053_151533068","GABRA3",0.0117184587779893,0
"chrX_153627679_153628282_+","chrX_153627679_153628282","RPL10",0,0.0123917999147618
"chrX_153996577_153999154_+","chrX_153996577_153999154","DKC1",0,0.0123917999147618
"chrX_154736559_154743926_-","chrX_154736559_154743926","TMLHE",0,0.0123917999147618
"chrX_154736559_154754293_-","chrX_154736559_154754293","TMLHE",0.0117184587779893,0
"chrX_15768094_15782898_+","chrX_15768094_15782898","CA5B",0,0.0123917999147618
"chrX_16627664_16721064_-","chrX_16627664_16721064","CTPS2",0.0117184587779893,0
"chrX_16635273_16709743_-","chrX_16635273_16709743","CTPS2",0,0.0123917999147618
"chrX_16685637_16696573_-","chrX_16685637_16696573","CTPS2",0.0117184587779893,0
"chrX_16707573_16707724_-","chrX_16707573_16707724","CTPS2",0,0.0123917999147618
"chrX_16716359_16721064_-","chrX_16716359_16721064","CTPS2",0.0117184587779893,0
"chrX_16759839_16761963_+","chrX_16759839_16761963","SYAP1",0.0117184587779893,0
"chrX_16836697_16838378_+","chrX_16836697_16838378","TXLNG",0.0351553763339678,0
"chrX_16870169_16871965_-","chrX_16870169_16871965","RBBP7",0.0351553763339678,0
"chrX_16875717_16881223_-","chrX_16875717_16881223","RBBP7",0.0351553763339678,0
"chrX_16875717_16887343_-","chrX_16875717_16887343","RBBP7",0.0117184587779893,0
"chrX_17086525_17121902_+","chrX_17086525_17121902","REPS2",0.0117184587779893,0
"chrX_17121841_17157084_+","chrX_17121841_17157084","REPS2",0.0703107526679357,0
"chrX_18264697_18275150_-","chrX_18264697_18275150","SCML2",0.0351553763339678,0
"chrX_18323092_18352215_-","chrX_18323092_18352215","SCML2",0.0117184587779893,0
"chrX_18525055_18528974_+","chrX_18525055_18528974","CDKL5",0.0117184587779893,0.0123917999147618
"chrX_18593474_18598088_+","chrX_18593474_18598088","CDKL5",0.0117184587779893,0
"chrX_18593474_18606263_+","chrX_18593474_18606263","CDKL5",0.0234369175559785,0
"chrX_18613468_18616733_+","chrX_18613468_18616733","CDKL5",0.0117184587779893,0
"chrX_18942174_18956867_-","chrX_18942174_18956867","PHKA2",0.0117184587779893,0
"chrX_19367430_19371291_+","chrX_19367430_19371291","PDHA1",0.0117184587779893,0
"chrX_19555835_19568201_-","chrX_19555835_19568201","SH3KBP1",0,0.0123917999147618
"chrX_19560043_19564168_-","chrX_19560043_19564168","SH3KBP1",0.0117184587779893,0
"chrX_19701941_19713859_-","chrX_19701941_19713859","SH3KBP1",0.0117184587779893,0
"chrX_19947903_19954016_-","chrX_19947903_19954016","CXorf23",0.0117184587779893,0.0123917999147618
"chrX_20181082_20185865_-","chrX_20181082_20185865","RPS6KA3",0.0117184587779893,0
"chrX_20181082_20204484_-","chrX_20181082_20204484","RPS6KA3",0.0117184587779893,0
"chrX_20181082_20206088_-","chrX_20181082_20206088","RPS6KA3",0.0117184587779893,0
"chrX_20211605_20222221_-","chrX_20211605_20222221","RPS6KA3",0.0234369175559785,0
"chrX_20222140_20258787_-","chrX_20222140_20258787","RPS6KA3",0,0.0123917999147618
"chrX_20258687_20259804_-","chrX_20258687_20259804","RPS6KA3",0.0117184587779893,0
"chrX_21534603_21550185_+","chrX_21534603_21550185","CNKSR2",0.0468738351119571,0
"chrX_21534603_21581570_+","chrX_21534603_21581570","CNKSR2",0.0468738351119571,0
"chrX_21544985_21550185_+","chrX_21544985_21550185","CNKSR2",0.0117184587779893,0
"chrX_22108547_22151741_+","chrX_22108547_22151741","PHEX",0.0117184587779893,0
"chrX_23082155_23288293_-","chrX_23082155_23288293","LOC100873065",0.0117184587779893,0
"chrX_2326786_2343345_-","chrX_2326786_2343345","DHRSX",0,0.0247835998295235
"chrX_23722811_23724856_-","chrX_23722811_23724856","ACOT9",0,0.0123917999147618
"chrX_23739998_23754133_-","chrX_23739998_23754133","ACOT9",0,0.0371753997442853
"chrX_23858430_23886805_-","chrX_23858430_23886805","APOO",0.0117184587779893,0
"chrX_23874419_23892574_-","chrX_23874419_23892574","APOO",0,0.0247835998295235
"chrX_24084115_24086225_+","chrX_24084115_24086225","EIF2S3",0,0.0123917999147618
"chrX_24190832_24197887_+","chrX_24190832_24197887","ZFX",0.64451523278941,0.0743507994885706
"chrX_24512859_24523415_+","chrX_24512859_24523415","PDK3",0.0585922938899464,0
"chrX_24521444_24523415_+","chrX_24521444_24523415","PDK3",0.0117184587779893,0
"chrX_24763535_24861794_+","chrX_24763535_24861794","POLA1",0,0.0247835998295235
"chrX_24763535_24906239_+","chrX_24763535_24906239","POLA1",0,0.0247835998295235
"chrX_24763535_24948666_+","chrX_24763535_24948666","POLA1",0,0.0123917999147618
"chrX_24766428_24839700_+","chrX_24766428_24839700","POLA1",0,0.0123917999147618
"chrX_24766428_24861794_+","chrX_24766428_24861794","POLA1",0,0.0123917999147618
"chrX_24828015_24844718_+","chrX_24828015_24844718","POLA1",0,0.0247835998295235
"chrX_24828015_24861794_+","chrX_24828015_24861794","POLA1",0.0820292114459249,0
"chrX_24828015_24906239_+","chrX_24828015_24906239","POLA1",0,0.0123917999147618
"chrX_24830775_24861794_+","chrX_24830775_24861794","POLA1",0.0117184587779893,0
"chrX_24839569_24861794_+","chrX_24839569_24861794","POLA1",0.0117184587779893,0.0123917999147618
"chrX_2761254_2772195_+","chrX_2761254_2772195","GYG2",0.0117184587779893,0
"chrX_30683628_30695569_+","chrX_30683628_30695569","GK",0.0117184587779893,0
"chrX_31152219_31165635_-","chrX_31152219_31165635","DMD",0.0234369175559785,0
"chrX_31164408_31165635_-","chrX_31164408_31165635","DMD",0.0117184587779893,0
"chrX_31164408_31201021_-","chrX_31164408_31201021","DMD",0.0117184587779893,0
"chrX_31187560_31201021_-","chrX_31187560_31201021","DMD",0.0234369175559785,0
"chrX_31222078_31241238_-","chrX_31222078_31241238","DMD",0.0117184587779893,0
"chrX_31462598_31525570_-","chrX_31462598_31525570","DMD",0.0117184587779893,0
"chrX_31697492_31697703_-","chrX_31697492_31697703","DMD",0.0117184587779893,0
"chrX_31838092_31854936_-","chrX_31838092_31854936","DMD",0.0117184587779893,0
"chrX_38156537_38182198_-","chrX_38156537_38182198","RPGR",0,0.0123917999147618
"chrX_40448238_40460133_+","chrX_40448238_40460133","ATP6AP2",0.0117184587779893,0
"chrX_40988253_40994090_+","chrX_40988253_40994090","USP9X",0.0117184587779893,0
"chrX_41029248_41089032_+","chrX_41029248_41089032","USP9X",0.0117184587779893,0
"chrX_41060313_41082655_+","chrX_41060313_41082655","USP9X",0,0.0123917999147618
"chrX_41069762_41078484_+","chrX_41069762_41078484","USP9X",0.0117184587779893,0
"chrX_41082470_41084390_+","chrX_41082470_41084390","USP9X",0.0117184587779893,0
"chrX_44088895_44094693_-","chrX_44088895_44094693","EFHC2",0.0117184587779893,0
"chrX_44870206_44879975_+","chrX_44870206_44879975","KDM6A",0.0468738351119571,0.0619589995738088
"chrX_44918251_44942853_+","chrX_44918251_44942853","KDM6A",0.0117184587779893,0
"chrX_47073726_47073827_+","chrX_47073726_47073827","UBA1",0,0.0123917999147618
"chrX_47102795_47103001_+","chrX_47102795_47103001","USP11",0.0117184587779893,0
"chrX_47705504_47755339_+","chrX_47705504_47755339","ZNF81",0.0585922938899464,0
"chrX_48666440_48666733_+","chrX_48666440_48666733","HDAC6",0.0117184587779893,0
"chrX_50338698_50351184_-","chrX_50338698_50351184","SHROOM4",0.0234369175559785,0
"chrX_50341266_50351184_-","chrX_50341266_50351184","SHROOM4",0.0351553763339678,0
"chrX_53430498_53430825_-","chrX_53430498_53430825","SMC1A",0.0117184587779893,0
"chrX_53566618_53572122_-","chrX_53566618_53572122","HUWE1",0,0.0123917999147618
"chrX_53621459_53629619_-","chrX_53621459_53629619","HUWE1",0.0117184587779893,0
"chrX_53622147_53634660_-","chrX_53622147_53634660","HUWE1",0.0234369175559785,0
"chrX_53641495_53641706_-","chrX_53641495_53641706","HUWE1",0.0703107526679357,0
"chrX_53641495_53642796_-","chrX_53641495_53642796","HUWE1",0.187495340447828,0
"chrX_53641495_53644407_-","chrX_53641495_53644407","HUWE1",0.0117184587779893,0
"chrX_53651556_53681075_-","chrX_53651556_53681075","HUWE1",0.0117184587779893,0
"chrX_53672263_53681075_-","chrX_53672263_53681075","HUWE1",0.0937476702239142,0.0495671996590471
"chrX_53672263_53707139_-","chrX_53672263_53707139","HUWE1",0.0117184587779893,0.0123917999147618
"chrX_54177678_54186049_-","chrX_54177678_54186049","FAM120C",0.0117184587779893,0
"chrX_54263371_54265532_-","chrX_54263371_54265532","WNK3",0.0117184587779893,0
"chrX_54275130_54282320_-","chrX_54275130_54282320","WNK3",0.0117184587779893,0
"chrX_54275130_54285771_-","chrX_54275130_54285771","WNK3",0.0351553763339678,0
"chrX_54275130_54334512_-","chrX_54275130_54334512","WNK3",0.0351553763339678,0
