,SY5Y_exp1_D0,SY5Y_exp1_D2,SY5Y_exp1_D4,SY5Y_exp2_D0,SY5Y_exp2_D4,SY5Y_exp2_D8
chr3_179045349_179051760_+,0,0.048920448,0,0,0,0
chr3_179332759_179336309_+,0,0,0,0.033979442,0,0
chr3_179447977_179448497_+,0,0,0,0,0.040181154,0
chr3_182923664_182925611_-,0,0,0.047093461,0,0,0
chr3_183432932_183442319_+,0,0.048920448,0,0,0,0
chr3_18504972_18568818_+,0.06101729,0,0,0,0,0
chr3_185797745_185797859_-,0.040678193,0,0,0,0,0
chr3_19384079_19389457_+,0,0.048920448,0,0,0,0
chr3_19436596_19498474_+,0,0,0.070640192,0,0,0
chr3_195047614_195112876_-,0.040678193,0,0,0,0,0
chr3_197541779_197557734_+,0.040678193,0,0,0,0,0
chr3_23860254_23860359_+,0,0,0,0.050969163,0,0
chr3_27420740_27446454_-,0,0.048920448,0,0,0,0
chr3_27420740_27475595_-,0,0,0,0,0.040181154,0
chr3_27442255_27475595_-,0,0,0.047093461,0,0,0
chr3_27459977_27493989_-,0,0.048920448,0,0,0,0
chr3_28304782_28336020_+,0,0.048920448,0,0,0,0
chr3_28476601_28533664_+,0,0.048920448,0,0,0,0
chr3_31617888_31628437_+,0.040678193,0,0,0,0,0
chr3_32576003_32587457_-,0,0.048920448,0,0,0,0
chr3_32745360_32778982_+,0,0,0,0,0.040181154,0
chr3_32774915_32776468_+,0.040678193,0,0,0,0,0
chr3_33454214_33467233_-,0,0,0,0.050969163,0,0
chr3_33586688_33586803_-,0,0,0,0.050969163,0,0
chr3_37038110_37083822_+,0.040678193,0,0,0,0,0
chr3_38183413_38183516_-,0.06101729,0,0,0,0,0
chr3_38234773_38240354_+,0.040678193,0,0,0,0,0
chr3_44835709_44844483_+,0,0,0,0.050969163,0,0
chr3_47125210_47147610_-,0,0,0.047093461,0,0,0
chr3_47813958_47814426_-,0.040678193,0,0,0,0,0
chr3_47963255_47969840_-,0,0,0,0,0.040181154,0
chr3_48698148_48698258_-,0,0,0.047093461,0,0,0
chr3_49095123_49095224_-,0,0.048920448,0,0.033979442,0,0
chr3_49397297_49397427_-,0,0.073380672,0,0,0,0
chr3_49397639_49397802_+,0.040678193,0,0.070640192,0.033979442,0,0
chr3_49688976_49695629_+,0.040678193,0,0,0,0,0
chr3_52649367_52661386_-,0.06101729,0,0,0,0,0
chr3_52692215_52713739_-,0,0.048920448,0,0,0,0
chr3_52937211_52937313_-,0.040678193,0,0,0,0,0
chr3_52988333_53003274_-,0,0.048920448,0,0,0,0
chr3_57620431_57632165_-,0,0.048920448,0,0,0,0
chr3_59997097_59999990_-,0,0,0,0.033979442,0,0
chr3_62501734_62503925_-,0.06101729,0,0,0,0,0
chr3_65607647_65644726_-,0.040678193,0,0,0,0,0
chr3_67546222_67610076_-,0.040678193,0,0,0,0,0
chr3_67797195_67801084_+,0.06101729,0,0,0,0,0
chr3_71542577_71551139_-,0,0.048920448,0,0,0,0
chr3_72432840_72432954_+,0,0,0,0,0.040181154,0
chr3_73753946_73754082_+,0,0.048920448,0,0,0,0
chr3_93722503_93722752_+,0.040678193,0,0,0,0,0
chr3_9486732_9490314_+,0,0,0,0,0.040181154,0
chr3_98475213_98492827_+,0,0.048920448,0,0,0,0
chr3_98487274_98512636_+,0.040678193,0,0,0,0,0
chr4_103585842_103648718_-,0,0.048920448,0,0,0,0
chr4_103644028_103651893_-,0,0,0.047093461,0,0.040181154,0
chr4_103647746_103651893_-,0,0.048920448,0,0,0,0
chr4_107163627_107230146_-,0.040678193,0,0,0,0,0
chr4_107944970_107945097_-,0,0,0,0,0.040181154,0
chr4_110451445_110459752_+,0.040678193,0,0,0,0,0
chr4_111409697_111441522_+,0,0.048920448,0,0,0,0
chr4_113483527_113511030_-,0,0,0.047093461,0,0.040181154,0
chr4_113527164_113541346_-,0,0.048920448,0,0,0,0
chr4_114163267_114179567_+,0,0,0.047093461,0,0,0
chr4_119980177_119980322_+,0,0.048920448,0,0,0,0
chr4_120072027_120085549_+,0,0.048920448,0,0,0,0
chr4_120138705_120170037_+,0.040678193,0,0,0,0,0
chr4_120221635_120221753_+,0,0,0,0.033979442,0,0
chr4_121698343_121742500_-,0,0.048920448,0.070640192,0,0,0
chr4_121719422_121742500_-,0,0,0.047093461,0,0,0
chr4_123848789_123900541_+,0,0.146761344,0.047093461,0,0,0
chr4_128930075_128942393_+,0.040678193,0,0,0,0,0
chr4_129857810_129925031_-,0,0,0.047093461,0,0,0
chr4_129873924_129920949_-,0,0.048920448,0,0,0,0
chr4_129873924_129925031_-,0,0.073380672,0,0,0,0
chr4_13378169_13426851_-,0.040678193,0,0,0,0,0
chr4_13468549_13468676_+,0,0,0,0,0.040181154,0
chr4_138441520_138441624_-,0,0,0.047093461,0,0,0
chr4_140263980_140265493_+,0.06101729,0.048920448,0.047093461,0,0,0
chr4_140810511_140812121_-,0.203390967,0.146761344,0.070640192,0.067958884,0.080362309,0
chr4_140941268_140941401_-,0,0,0,0.033979442,0,0
chr4_140968198_140968312_+,0,0,0,0,0.040181154,0
chr4_141590071_141600997_-,0,0.048920448,0,0,0,0
chr4_143933899_143934242_-,0,0,0.047093461,0,0,0
chr4_145707360_145707492_-,0,0,0,0,0.040181154,0
chr4_148471650_148471773_-,0,0,0,0,0.040181154,0
chr4_15613889_15646280_-,0,0,0.047093461,0,0,0
chr4_15626875_15632414_-,0.040678193,0,0,0,0,0
chr4_160225545_160268150_+,0.040678193,0,0,0,0,0
chr4_167651453_167651660_+,0.040678193,0,0,0,0,0
chr4_170398275_170400685_-,0.040678193,0,0,0,0,0
chr4_170501993_170523829_-,0.06101729,0,0,0,0,0
chr4_170506500_170511960_-,0.040678193,0.048920448,0,0,0,0
chr4_174305802_174325101_+,0.040678193,0,0,0,0,0
chr4_174832952_174834396_-,0,0.048920448,0,0,0,0
chr4_178256883_178257320_-,0,0.048920448,0.047093461,0,0,0
chr4_186260533_186267804_+,0,0.048920448,0,0,0,0
chr4_20482339_20493522_+,0,0,0.047093461,0,0,0
chr4_38037209_38051519_+,0,0.048920448,0,0,0,0
chr4_39245881_39246008_+,0,0,0.047093461,0,0,0
chr4_39850471_39851272_-,0.040678193,0,0,0,0,0
chr4_41145004_41147247_-,0.040678193,0,0,0,0,0
chr4_41388813_41388990_+,0,0,0,0.033979442,0,0
chr4_41646517_41673611_+,0.040678193,0,0,0,0,0
chr4_41678429_41682115_+,0,0,0,0,0.040181154,0
chr4_41746381_41746560_-,0,0,0,0,0.040181154,0
chr4_4281174_4281476_-,0,0,0,0.033979442,0,0
chr4_48502047_48503750_-,0.040678193,0,0,0,0,0
chr4_48834501_48834623_+,0,0,0.047093461,0,0,0
chr4_48853823_48862829_+,0,0,0.047093461,0,0,0
chr4_52740437_52765544_+,0,0,0.047093461,0,0,0
chr4_56342130_56348995_-,0.040678193,0,0,0,0,0
chr4_57062510_57138658_+,0.040678193,0,0,0,0,0
chr4_73148866_73148999_+,0.06101729,0,0,0,0,0
chr4_74043097_74100797_-,0.101695483,0,0,0,0,0
chr4_7722604_7732853_-,0.040678193,0,0,0,0,0
chr4_77979660_77987558_-,0,0,0,0.033979442,0,0
chr4_83349181_83349322_+,0.040678193,0,0,0,0,0
chr4_88084710_88116842_-,0,0.048920448,0,0,0,0
chr4_91229395_91234198_+,0.12203458,0.097840896,0.094186922,0.033979442,0,0
chr4_95185858_95206220_+,0.040678193,0,0,0,0,0
chr4_96256561_96256782_-,0.040678193,0,0,0,0,0
chr4_96417011_96417123_+,0,0,0,0.033979442,0,0
chr5_107521818_107563302_-,0.040678193,0,0,0,0,0
chr5_110710548_110730480_+,0.040678193,0,0,0,0,0
chr5_111519713_111545679_-,0,0,0,0,0.040181154,0
chr5_114466289_114483091_-,0,0,0,0,0.040181154,0
chr5_114860208_114861314_-,0.06101729,0,0,0,0,0
chr5_121354955_121356497_+,0.06101729,0,0,0,0,0
chr5_12791264_12791399_-,0,0,0,0,0.040181154,0
chr5_128320826_128326157_+,0,0.048920448,0,0,0,0
chr5_137278564_137284873_-,0.040678193,0,0,0,0,0
chr5_137721711_137735701_+,0,0,0,0.033979442,0,0
chr5_137759779_137760025_+,0,0.073380672,0,0,0,0
chr5_138312906_138313030_+,0.040678193,0,0,0,0,0
chr5_139260441_139267096_-,0,0.048920448,0,0,0,0
chr5_140054300_140054404_-,0.040678193,0,0,0,0,0
chr5_140305481_140308910_+,0.06101729,0,0,0,0,0
chr5_141384560_141384661_+,0,0.073380672,0,0,0,0
chr5_141511373_141524241_+,0,0,0,0.033979442,0,0
chr5_14480232_14480393_+,0.040678193,0,0,0,0,0
chr5_151196110_151196210_+,0,0,0.047093461,0,0,0
chr5_153434796_153434940_+,0.040678193,0,0,0,0,0
chr5_154330381_154346797_+,0.040678193,0,0,0,0,0
chr5_157097442_157097571_+,0.040678193,0,0,0,0,0
chr5_158699031_158702254_+,0.06101729,0,0,0,0,0
chr5_16163708_16163862_+,0,0,0,0.033979442,0,0
chr5_16779654_16783578_-,0,0.048920448,0,0,0,0
chr5_168175307_168271660_-,0,0.048920448,0.070640192,0,0,0
chr5_170456892_170457139_-,0.040678193,0,0,0,0,0
chr5_171272510_171274753_-,0.040678193,0,0,0,0,0
chr5_173535418_173535523_-,0.040678193,0,0.070640192,0,0,0
chr5_173535753_173535855_+,0.06101729,0,0,0,0,0
chr5_177022898_177023025_+,0,0.048920448,0,0,0,0
chr5_177987683_177989007_-,0,0,0.047093461,0,0,0
chr5_179018626_179020646_+,0,0,0,0,0.040181154,0
chr5_179135240_179137066_+,0.081356387,0,0,0,0,0
chr5_179195851_179198244_+,0.06101729,0,0,0,0,0
chr5_180276539_180276706_-,0,0.048920448,0,0,0,0
chr5_180668492_180668602_-,0,0,0.047093461,0,0,0
chr5_180669210_180669317_+,0,0.048920448,0,0,0,0
chr5_180670771_180670895_+,0,0,0,0,0.040181154,0
chr5_31515167_31515274_+,0,0.048920448,0.047093461,0.033979442,0.060271731,0
chr5_36982267_36986403_+,0,0,0,0.033979442,0,0
chr5_41381928_41382636_-,0,0.073380672,0,0,0,0
chr5_52145199_52161651_+,0,0.097840896,0,0,0,0
chr5_52949004_52954454_+,0.040678193,0,0,0,0,0
chr5_56152427_56161804_+,0.040678193,0,0,0,0,0
chr5_56152427_56184184_+,0.081356387,0,0,0,0,0
chr5_57751547_57751950_-,0,0.048920448,0,0,0,0
chr5_58148710_58148826_+,0,0.073380672,0,0,0,0
chr5_61681825_61681929_-,0,0.048920448,0.070640192,0,0,0
chr5_64824279_64825026_-,0,0,0,0.033979442,0,0
chr5_65058859_65073361_+,0.040678193,0,0,0,0,0
chr5_65307877_65350779_+,0.06101729,0,0,0,0,0
chr5_65342181_65350779_+,0.040678193,0,0,0,0,0
chr5_68602644_68607031_-,0,0.048920448,0,0,0,0
chr5_68669657_68670538_+,0.081356387,0,0,0,0,0
chr5_70806001_70806156_+,0,0,0,0.050969163,0,0
chr5_70848943_70858347_+,0.040678193,0,0,0,0,0
chr5_71454257_71454388_+,0,0.048920448,0,0,0,0
chr5_74041503_74046492_-,0.081356387,0.048920448,0,0,0,0
chr5_74680467_74681859_-,0,0.073380672,0,0,0,0
chr5_75427475_75428155_+,0.06101729,0.048920448,0,0,0,0
chr5_75580987_75597370_+,0.040678193,0,0,0,0,0
chr5_77385217_77461496_-,0,0,0.047093461,0,0,0
chr5_77684661_77755185_+,0,0.048920448,0,0,0,0
chr5_77900538_77928191_-,0.040678193,0,0,0,0,0
chr5_77928087_77928191_-,0,0,0,0.033979442,0,0
chr5_78936674_78977884_+,0.040678193,0,0,0,0,0
chr5_78944440_78977884_+,0,0.048920448,0,0,0,0
chr5_78975402_78977884_+,0,0.073380672,0,0,0,0
chr5_79974746_80057497_+,0.06101729,0,0,0,0,0
chr5_80063752_80109560_+,0,0,0.047093461,0,0,0
chr5_82817632_82817825_-,0,0,0,0,0.040181154,0
chr5_93978978_93990457_+,0.06101729,0,0,0,0,0
chr5_94832092_94832192_+,0,0,0.047093461,0,0,0
chr5_94885514_94885614_-,0,0,0,0,0.040181154,0
chr5_95131694_95131842_-,0,0,0,0,0.040181154,0
chr5_98228229_98230390_-,0.040678193,0,0,0,0,0
chr6_105398336_105474357_+,0.040678193,0,0,0,0,0
chr6_10556678_10556830_-,0.040678193,0,0,0,0,0
chr6_107824861_107854814_+,0,0,0.047093461,0,0,0
chr6_10894100_10898348_+,0,0.048920448,0,0,0,0
chr6_109215670_109220995_+,0.040678193,0,0,0,0,0
chr6_110448672_110481935_-,0.040678193,0,0,0,0,0
chr6_110531910_110534363_+,0,0,0.047093461,0,0,0
chr6_111067329_111100750_-,0,0.048920448,0,0,0,0
chr6_111646572_111646672_-,0.040678193,0,0,0,0,0
chr6_111891288_111897673_+,0.040678193,0,0,0,0,0
chr6_114556794_114560225_+,0,0,0.047093461,0,0,0
chr6_116966877_116980087_-,0.040678193,0,0.047093461,0,0,0
chr6_117010483_117026323_+,0,0,0,0.033979442,0,0
chr6_118812849_118887479_-,0,0,0.047093461,0,0,0
chr6_126176166_126176386_+,0,0,0,0,0.040181154,0
chr6_131481199_131540948_+,0,0.048920448,0,0,0,0
chr6_134301220_134308306_+,0.06101729,0.048920448,0,0,0,0
chr6_144262929_144263063_+,0.040678193,0,0,0,0,0
chr6_146125508_146127557_-,0.040678193,0,0.117733653,0,0,0
chr6_146185524_146216113_-,0.040678193,0,0,0,0,0
chr6_149730720_149730907_+,0,0,0,0,0.040181154,0
chr6_149833291_149862722_-,0.040678193,0,0,0,0,0
chr6_149944239_149959696_-,0.040678193,0,0,0,0,0
chr6_151677561_151677681_+,0,0.048920448,0,0,0,0
chr6_155095123_155154543_+,0.040678193,0.048920448,0,0.067958884,0.060271731,0
chr6_160467530_160469575_+,0,0,0,0.033979442,0,0
chr6_167424301_167462175_+,0,0,0.047093461,0,0,0
chr6_168271063_168281197_+,0.06101729,0,0,0,0,0
chr6_168271063_168303066_+,0.06101729,0,0,0,0,0
chr6_18236683_18237747_-,0,0.048920448,0,0,0,0
chr6_24466908_24467502_-,0.040678193,0,0,0,0,0
chr6_26056054_26056299_-,0,0,0.070640192,0,0,0
chr6_26373125_26408180_+,0,0,0,0.033979442,0,0
chr6_3155859_3177876_-,0,1.076249856,0,0,0.341539812,0
chr6_34614378_34622556_-,0.081356387,0,0,0,0,0
chr6_35334844_35334987_+,0,0,0,0,0.040181154,0
chr6_38644835_38644951_-,0.040678193,0,0,0,0,0
chr6_42992723_42993879_+,0,0,0,0.033979442,0.040181154,0
chr6_44900390_44922344_-,0,0,0.047093461,0,0,0
chr6_47541800_47549801_+,0,0.048920448,0,0,0,0
chr6_50812105_50814465_+,0,0.073380672,0,0,0,0
chr6_52529715_52529853_-,0,0.048920448,0,0,0,0
chr6_56915572_56920595_+,0,0.073380672,0,0.033979442,0,0
chr6_64389901_64395812_+,0,0,0,0,0.040181154,0
chr6_64395078_64395204_+,0,0,0.094186922,0.050969163,0,0
chr6_64404471_64410356_+,0,0.048920448,0,0,0,0
chr6_69703660_69728391_+,0,0.048920448,0,0,0,0
chr6_69723930_69772928_+,0,0.048920448,0,0,0,0
chr6_70034764_70049396_+,0,0.048920448,0,0,0,0
chr6_70048808_70071404_+,0,0.097840896,0,0,0,0
chr6_71136142_71162274_+,0.040678193,0,0,0,0,0
chr6_71483039_71508440_+,0,0,0.047093461,0,0,0
chr6_71501392_71546731_+,0.040678193,0,0,0,0,0
chr6_73016961_73043538_+,0,0,0.047093461,0,0,0
chr6_73357660_73358632_+,0.040678193,0,0,0,0.040181154,0
chr6_80364212_80383516_+,0.06101729,0,0,0,0,0
chr6_82922424_82924546_-,0,0.048920448,0,0,0,0
chr6_82923944_82924546_-,0,0.048920448,0,0,0,0
chr6_84870531_84872989_-,0,0.048920448,0,0,0,0
chr6_84913699_84928932_-,0,0,0.070640192,0,0,0
chr6_86267694_86275137_-,0,0,0.070640192,0,0,0
chr6_86322550_86352608_-,0,0.048920448,0,0,0,0
chr6_86373392_86375865_-,0,0,0.047093461,0,0,0
chr6_87925621_87943245_+,0.101695483,0.048920448,0,0,0,0
chr6_88058530_88098515_+,0,0,0,0.033979442,0,0
chr6_89479493_89563483_-,0.081356387,0,0,0,0,0
chr6_89511283_89563483_-,0,0.048920448,0,0,0,0
chr6_89554076_89614674_-,0.040678193,0.048920448,0,0,0,0
chr7_100482060_100482173_+,0,0,0,0.033979442,0,0
chr7_100806700_100806897_-,0,0.048920448,0.094186922,0,0,0
chr7_102038067_102047945_+,0,0,0.070640192,0,0,0
chr7_102603980_102669865_-,0,0.048920448,0,0,0,0
chr7_102665510_102687467_-,0,0.048920448,0,0,0,0
chr7_102755507_102769239_-,0,0,0,0.033979442,0,0
chr7_102788084_102788237_-,0,0,0,0,0.040181154,0
chr7_104844075_104909316_-,0,0,0,0,0.040181154,0
chr7_105182855_105192154_+,0.040678193,0,0,0,0,0
chr7_107788672_107788777_-,0,0,0,0.033979442,0,0
chr7_107824685_107825058_-,0.162712773,0,0,0,0,0
chr7_11021999_11030474_+,0,0,0.047093461,0.033979442,0,0
chr7_11091239_11151094_+,0.040678193,0,0,0,0,0
chr7_111617187_111644186_-,0,0,0,0.033979442,0,0
chr7_111624361_111644186_-,0.040678193,0,0,0,0,0
chr7_1124103_1124228_+,0.06101729,0,0,0,0,0
chr7_126173006_126173941_-,0.101695483,0.048920448,0.047093461,0,0,0
chr7_126745350_126746766_-,0.040678193,0.073380672,0.047093461,0,0,0
chr7_126868404_126883569_-,0,0,0.070640192,0,0,0
chr7_126882749_126883569_-,0.101695483,0.36690336,0.094186922,0,0.060271731,0
chr7_127011779_127017383_-,0.040678193,0,0,0,0,0
chr7_131129851_131130662_+,0,0,0,0.033979442,0,0
chr7_132060885_132061002_+,0,0,0,0.033979442,0,0
chr7_133160082_133164892_+,0.040678193,0,0,0,0,0
chr7_133502078_133503977_+,0.040678193,0,0,0,0.040181154,0
chr7_133598691_133598811_+,0.040678193,0,0,0,0,0
chr7_133821776_133848292_+,0,0.073380672,0,0,0,0
chr7_133821776_133876503_+,0.040678193,0,0,0,0,0
chr7_134844942_134845081_-,0,0,0,0,0.040181154,0
chr7_135110632_135110745_+,0,0,0,0,0.040181154,0
chr7_135612502_135612615_+,0,0,0.070640192,0,0,0
chr7_137170120_137206712_-,0,0,0.047093461,0,0,0
chr7_137284569_137304686_-,0.040678193,0,0,0,0,0
chr7_137363303_137374748_-,0.040678193,0,0,0,0,0
chr7_138189035_138213975_+,0.040678193,0.048920448,0.047093461,0,0,0
chr7_138209986_138239609_+,0.040678193,0,0,0,0,0
chr7_138252226_138258387_+,0.040678193,0,0,0,0,0
chr7_138268595_138268727_+,0.040678193,0,0,0,0,0
chr7_138921751_138951149_+,0,0,0.047093461,0,0,0
chr7_138921751_138969320_+,0.040678193,0,0.047093461,0,0,0
chr7_139083345_139090533_+,0,0,0,0.050969163,0,0
chr7_140153607_140153730_-,0,0.048920448,0,0,0,0
chr7_140302024_140302125_-,0.040678193,0,0,0,0,0
chr7_140526765_140526866_-,0,0,0,0.033979442,0,0
chr7_142961967_142962121_-,0,0,0.047093461,0,0,0
chr7_148516070_148516779_-,0,0.048920448,0,0,0,0
chr7_150742314_150742429_+,0,0.048920448,0,0,0,0
chr7_155457869_155471378_+,0,0,0,0,0.060271731,0
chr7_155457869_155493638_+,0.040678193,0,0,0,0,0
chr7_156469080_156480885_-,0.040678193,0,0,0,0,0
chr7_156994415_157018233_+,0,0.048920448,0,0,0,0
chr7_18629959_18633652_+,0.040678193,0,0,0,0,0
chr7_18705955_18706099_+,0.040678193,0,0,0,0,0
chr7_19060525_19095788_-,0.06101729,0,0,0,0,0
chr7_22347958_22357656_-,0.284747353,0.048920448,0.094186922,0.050969163,0,0
chr7_2269619_2270359_-,0.081356387,0,0,0,0,0
chr7_24663282_24690331_+,0.040678193,0.073380672,0.047093461,0.033979442,0,0
chr7_2477439_2483381_+,0.06101729,0,0,0,0,0
chr7_26232904_26233299_-,0.040678193,0,0,0,0,0
chr7_26233264_26235529_-,0,0.048920448,0,0.050969163,0,0
chr7_2703277_2703388_+,0,0,0,0.033979442,0,0
chr7_27788137_27809453_+,0.040678193,0.048920448,0,0,0,0
chr7_27824782_27839709_+,0,0,0,0,0.080362309,0
chr7_29960342_29960509_-,0,0,0.047093461,0,0,0
chr7_30199678_30199827_-,0,0.048920448,0,0,0,0
chr7_32582753_32615684_+,0,0,0.047093461,0,0,0
chr7_32852369_32856919_+,0,0,0,0.033979442,0,0
chr7_35050080_35058208_-,0,0,0.047093461,0,0,0
chr7_36438688_36455493_+,0.040678193,0,0,0,0,0
chr7_3658712_3681737_+,0,0.048920448,0,0,0,0
chr7_36986240_36986401_-,0,0,0,0.033979442,0,0
chr7_37988442_37989994_+,0.101695483,0.073380672,0,0,0,0
chr7_47514154_47514336_-,0,0,0,0,0.040181154,0
chr7_4836687_4837308_-,0.040678193,0.048920448,0,0,0,0
chr7_4862025_4876236_-,0.040678193,0,0,0,0,0
chr7_5567110_5567218_-,0.101695483,0,0.094186922,0,0.040181154,0
chr7_6442628_6442848_+,0.040678193,0,0,0,0,0
chr7_6505751_6505876_-,0,0.048920448,0,0,0,0
chr7_66038372_66041916_-,0.081356387,0,0,0,0,0
chr7_6695413_6695573_-,0.040678193,0,0,0,0,0
chr7_69457153_69457263_+,0,0,0,0,0.040181154,0
chr7_69558218_69583219_+,0,0,0.047093461,0,0,0
chr7_70227856_70231341_+,0,0,0,0.033979442,0,0
chr7_72891198_72892899_-,0.040678193,0.048920448,0,0,0,0
chr7_72892735_72892872_-,0,0,0,0.033979442,0,0
chr7_75957812_75958024_-,0,0,0.047093461,0,0,0
chr7_75959239_75959382_+,0,0,0.070640192,0,0,0
chr7_77378741_77394949_+,0.040678193,0,0,0,0,0
chr7_77407655_77408131_+,0.040678193,0,0,0,0,0
chr7_77584450_77584698_+,0.040678193,0,0,0,0,0
chr7_77789342_77814987_-,0.040678193,0,0,0,0,0
chr7_8043538_8110761_+,0.040678193,0.048920448,0,0,0,0
chr7_81662113_81695840_-,0,0.097840896,0,0,0,0
chr7_8196746_8198282_-,0,0.048920448,0,0,0,0
chr7_82580645_82580773_-,0,0,0,0,0.040181154,0
chr7_86567339_86577238_-,0,0,0,0,0.040181154,0
chr7_86800317_86824441_+,0,0,0,0.033979442,0,0
chr7_87145825_87180154_-,0,0,0,0.033979442,0,0
chr7_87831646_87831749_-,0.040678193,0,0,0,0,0
chr7_91924203_91936970_+,0.040678193,0,0,0,0,0
chr7_91972338_92000921_+,0,0.048920448,0.047093461,0,0,0
chr7_92146590_92147569_-,0,0,0,0.050969163,0,0
chr7_92237268_92237390_-,0.040678193,0,0,0,0,0
chr7_92905477_92953044_+,0,0.048920448,0,0,0,0
chr7_94173723_94183887_+,0,0,0.047093461,0,0,0
chr7_94292827_94292955_-,0.040678193,0,0,0,0,0
chr7_94539210_94540820_+,0,0,0,0.033979442,0,0
chr7_99091694_99092254_-,0.040678193,0,0,0,0,0
chr8_101271335_101287389_-,0.06101729,0,0,0,0,0
chr8_103277328_103277503_-,0,0,0.047093461,0,0,0
chr8_103284902_103287820_-,0.040678193,0,0,0,0,0
chr8_103840306_103840420_-,0.040678193,0,0,0,0,0
chr8_103855779_103855950_-,0,0,0.094186922,0,0.060271731,0
chr8_104922549_105001649_+,0.040678193,0,0,0,0,0
chr8_10677703_10692285_-,0.040678193,0,0,0.033979442,0,0
chr8_10938403_10939926_-,0,0,0,0,0.080362309,0
chr8_109462052_109462721_+,0.040678193,0.073380672,0,0,0,0
chr8_110563039_110569271_+,0.040678193,0,0,0,0,0
chr8_120795621_120803699_-,0.040678193,0,0,0,0,0
chr8_12240211_12240313_+,0,0,0,0,0.040181154,0
chr8_124096402_124121860_+,0,0,0,0,0.040181154,0
chr8_124153001_124157095_+,0,0,0,0.033979442,0,0
chr8_126369461_126370060_+,0.040678193,0,0,0,0,0
chr8_129001408_129022690_+,0,0.048920448,0,0,0,0
chr8_133595941_133627343_-,0,0.097840896,0,0,0,0
chr8_133634857_133673873_-,0.06101729,0,0,0,0,0
chr8_133811341_133811674_+,0.040678193,0,0,0,0,0
chr8_146105750_146108221_-,0,0.048920448,0,0,0,0
chr8_146202590_146202757_+,0,0,0.047093461,0,0,0
chr8_18725184_18730243_-,0.06101729,0.073380672,0,0.033979442,0,0
chr8_21551976_21563553_-,0.040678193,0,0,0,0,0
chr8_22312826_22312938_-,0,0.048920448,0,0,0,0
chr8_22899554_22900756_-,0.040678193,0,0,0,0,0
chr8_27462441_27462561_-,0.040678193,0,0,0,0,0
chr8_42211943_42229180_+,0.040678193,0.048920448,0,0,0,0
chr8_42218614_42218883_+,0.040678193,0,0,0,0,0
chr8_42355528_42355675_+,0,0,0,0,0.040181154,0
chr8_42828432_42841938_+,0,0.048920448,0,0,0,0
chr8_47317358_47318397_+,0,0,0.070640192,0,0,0
chr8_54957377_54958226_-,0.040678193,0,0,0,0,0
chr8_61653818_61693989_+,0,0,0,0.033979442,0,0
chr8_61707545_61714152_+,0.06101729,0.048920448,0.070640192,0,0,0
chr8_64087890_64100303_+,0,0,0,0,0.040181154,0
chr8_6588232_6590171_+,0,0.048920448,0,0,0,0
chr8_67485599_67505429_-,0.040678193,0,0,0,0,0
chr8_68200190_68214701_-,0,0,0.047093461,0,0,0
chr8_72181975_72246409_-,0.040678193,0,0,0,0,0
chr8_79588022_79601608_+,0,0.048920448,0,0,0,0
chr8_80577622_80577810_-,0.040678193,0.097840896,0.070640192,0.033979442,0,0
chr8_80830213_80831383_-,0.040678193,0.048920448,0.070640192,0,0,0
chr8_81411729_81412617_+,0.040678193,0.097840896,0.047093461,0,0,0
chr8_86114382_86121644_+,0.040678193,0,0,0,0,0
chr8_8865480_8877974_+,0,0.073380672,0.094186922,0,0,0
chr8_90659968_90737869_-,0,0,0,0.033979442,0,0
chr8_92080425_92080537_+,0,0,0,0.033979442,0,0
chr9_103065914_103111654_-,0.040678193,0,0,0,0,0
chr9_103082547_103111654_-,0,0.048920448,0,0,0,0
chr9_103261047_103312442_+,0,0,0.047093461,0,0,0
chr9_114187698_114206774_-,0.06101729,0,0,0,0,0
chr9_119107780_119109125_-,0.06101729,0,0,0.033979442,0,0
chr9_119545067_119545175_-,0.040678193,0,0,0,0,0
chr9_123307992_123330666_-,0.06101729,0,0,0,0,0
chr9_123365336_123365453_+,0,0,0,0,0.040181154,0
chr9_123556148_123560942_+,0.06101729,0,0,0,0,0
chr9_124910391_124914687_-,0.040678193,0,0,0,0,0
chr9_125719290_125761045_+,0,0,0.047093461,0,0,0
chr9_127446880_127495628_-,0.081356387,0,0,0,0,0
chr9_127642735_127683519_-,0.040678193,0,0,0,0,0
chr9_128064791_128064927_+,0,0,0,0,0.040181154,0
