,SRR5817025_2242-1_Hepa_Day_96,SRR5817026_2242-1_Hepa_Day_102,SRR5817027_2242-1_Hepa_Day_120,SRR5817028_2242-1_Hepa_Day_137,SRR5817029_2242-1_Hepa_Day_172,SRR5817030_2242-1_Hepa_Day_193,SRR5817031_2242-1_Hepa_Day_224,SRR5817032_2242-1_Hepa_Day_295,SRR5817033_2242-1_Hepa_Day_377,SRR5817034_2242-1_Hepa_Day_450,SRR5817035_2242-1_Hepa_Day_495,SRR5817036_8858-1_Hepa_Day_180,SRR5817037_8858-3_Hepa_Day_100,SRR5817038_8858-3_Hepa_Day_130,SRR5817039_8858-1_Thy1_Day_82,SRR5817040_8858-1_Thy1_Day_93,SRR5817041_8858-1_Thy1_Day_100,SRR5817042_8858-1_Thy1_Day_450,SRR5817043_2242-1_Thy1_Day_100,SRR5817044_2242-1_Thy1_Day_160,SRR5817045_2242-1_Thy1_Day_160b,SRR5817046_2242-1_Thy1_Day_250
chr7_3658712_3681737_+,0,0,0,0,0,0.0262985,0.029967626,0.022532783,0,0,0,0,0.148753055,0,0.053999421,0,0,0.030149039,0.094404913,0,0,0
chr7_39996203_40041630_+,0,0.06912825,0.141916384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10264722
chr7_40027198_40027857_+,0.042585239,0.02304275,0.017739548,0,0,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0.335287669,0.061430584,0
chr7_40027198_40037263_+,0,0,0.017739548,0,0,0,0.029967626,0,0,0,0,0,0.148753055,0,0,0.028011127,0,0,0,0.167643835,0.061430584,0
chr7_40027198_40041630_+,0.149048337,0.391726749,0.709581921,0.19211912,0.511126093,0.315582003,0.059935253,0.157729478,0.176199423,0.188882615,0.278944486,0.214370663,0.148753055,0,1.025989003,0.168066761,0,0.150745195,0.047202457,0.670575339,0.337868211,0
chr7_40027198_40087476_+,0.02129262,0.02304275,0,0,0.066668621,0,0,0.045065565,0,0,0,0.042874133,0,0,0,0,0,0.030149039,0,0,0.092145876,0
chr7_40027198_40102699_-,0,0.11521375,0.390270057,0,0,0.0262985,0.149838131,0.022532783,0.02936657,0,0,0,0.148753055,0,0,0,0,0.150745195,0.094404913,0,0.030715292,0
chr7_40027198_40118450_-,0,0,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0
chr7_40027198_40127930_+,0,0.0460855,0,0.082336766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr7_42063067_42088295_+,0.574900728,1.267351248,0.230614124,0.274455886,0.066668621,1.420119015,1.018899293,0.675983477,0.352398845,0.472206537,0.529994524,0.300118929,0.595012221,0,0.107998842,0.224089014,0.658159733,0.030149039,0.42482211,0.335287669,0.122861168,0.821177764
chr7_42079637_42088295_-,0.468437631,0.668239749,0.248353672,0.329347063,0.088891494,0.499671505,0.359611515,0.495721216,0.293665704,0.094441307,0.41841673,0.085748265,0,2.04763155,0,0.140055634,0,0,0.377619654,0.167643835,0.061430584,0
chr7_42079637_42262894_-,0.02129262,0.11521375,0.035479096,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr7_43490427_43532779_+,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030149039,0.14160737,0,0,0
chr7_44923966_44924270_-,0,0.06912825,0,0,0,0.0262985,0,0,0,0,0.055788897,0,0,0,0,0,0,0,0,0,0,0
chr7_45776386_45798773_-,0,0,0,0.027445589,0,0.105194001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335287669,0.061430584,0
chr7_45784596_45791245_-,0,0.02304275,0,0,0,0,0,0,0,0,0,0.085748265,0,0,0,0,0,0,0,0,0,0
chr7_5778907_5781446_+,0,0,0,0,0,0,0,0,0.058733141,0,0,0,0.148753055,0,0,0,0,0,0,0,0,0
chr7_6062418_6064432_+,0,0,0,0,0,0.0262985,0,0,0,0,0,0,0,0,0,0,0,0.150745195,0,0.167643835,0.030715292,0
chr7_6150756_6155154_-,0,0.0460855,0.035479096,0,0,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr7_6187370_6190137_-,0,0,0.035479096,0,0,0,0,0,0,0,0,0.085748265,0,0,0,0,0,0,0,0,0,0
chr7_6187370_6194826_+,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060298078,0,0,0,0
chr7_65592691_65599361_-,0,0.02304275,0.159655932,0,0,0,0.029967626,0,0,0,0,0.042874133,0.29750611,0,0,0.028011127,0,0.060298078,0.047202457,0,0.337868211,0
chr7_65705312_65706257_-,0,0,0,0,0,0,0,0,0.058733141,0,0,0,0,0,0,0,0,0.030149039,0,0,0.061430584,0.10264722
chr7_65705312_65713633_+,0,0,0.070958192,0,0,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr7_65705312_65751696_+,0.02129262,0.06912825,0,0,0,0,0,0.022532783,0.02936657,0.094441307,0.027894449,0.042874133,0,0,0,0,0,0.030149039,0.188809827,0.335287669,0.030715292,0
chr7_65751498_65751696_-,0,0,0.08869774,0,0,0,0,0,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0,0
chr7_66262361_66270383_-,0,0.02304275,0.017739548,0,0,0,0,0.022532783,0,0,0.055788897,0,0,0,0,0,0,0.030149039,0.047202457,0,0,0
chr7_66456124_66459328_-,0,0.092171,0.017739548,0,0.022222874,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0,0,0,0.030715292,0
chr7_66458204_66459328_-,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr7_6838756_6861995_-,0,0,0,0,0,0,0,0.045065565,0,0,0,0,0,0,0.053999421,0,0,0.120596156,0,0,0.061430584,0
chr7_6838756_6862991_-,0.02129262,0,0,0,0,0,0,0,0,0,0.055788897,0,0,0,0,0,0,0.090447117,0,0,0.061430584,0.410588882
chr7_6840579_6861995_-,0.042585239,0.0460855,0,0,0,0,0,0,0.02936657,0,0,0,0,0,0.053999421,0,0,0,0.14160737,0,0,0
chr7_6840579_6862991_+,0.042585239,0.02304275,0,0,0.022222874,0.0262985,0.029967626,0.067598348,0.058733141,0,0.167366692,0,0,0,0,0,0,0,0.047202457,0.335287669,0.061430584,0
chr7_6844569_6861995_-,0.02129262,0,0,0,0,0,0,0.045065565,0.02936657,0,0.055788897,0,0,0,0,0,0,0,0,0,0,0
chr7_6844569_6862991_-,0,0,0,0,0,0,0,0.09013113,0,0,0,0,0.148753055,0,0,0,0,0,0.047202457,0,0.030715292,0
chr7_6851583_6863797_-,0,0,0,0,0,0,0.059935253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr7_6852607_6861995_-,0.02129262,0,0.017739548,0.054891177,0,0,0,0.045065565,0,0,0,0,0.148753055,0,0,0,0,0,0.047202457,0,0,0.10264722
chr7_6852607_6862991_-,0,0,0,0,0,0.052597001,0,0,0,0,0,0.085748265,0,0,0.053999421,0,0,0,0,0,0,0
chr7_6854395_6862991_-,0,0.02304275,0.017739548,0,0.022222874,0,0,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0.061430584,0
chr7_6854395_6864368_-,0,0,0.035479096,0,0,0,0.029967626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr7_69364272_69364484_+,0,0,0.478967797,0,0,0,0,0.045065565,0,0,0.027894449,0,0,0,0.161998264,0.168066761,0,0,0.047202457,0,0.092145876,0
chr7_70227856_70231320_+,0.042585239,0.0460855,0.035479096,0,0,0,0,0,0,0,0,0.128622398,0,0,0,0,0,0,0,0,0,0
chr7_70227856_70231341_-,0,0.0460855,0.141916384,0,0.022222874,0,0,0,0,0,0,0.342993061,0,0,0,0,0,0,0,0,0,0
chr7_70227856_70236630_-,0.106463098,0.25347025,0.585405085,0.137227943,0,0,0,0,0,0,0.027894449,0.257244796,0,0,0,0.364144648,0,0,0.377619654,0,0,0.10264722
chr7_70227856_70242160_-,0.085170478,0.0460855,0.195135028,0,0,0,0.059935253,0.09013113,0,0,0,0.128622398,0,0,0.053999421,0.056022254,0,0,0.094404913,0,0.030715292,0
chr7_72301272_72302378_+,0,0.0460855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr7_72662610_72680625_+,0,0,0,0,0,0.0262985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092145876,0
chr7_7273934_7283381_-,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0,0,0,0,0
chr7_72873866_72884813_+,0.02129262,0,0.283832768,0.082336766,0.133337242,0.0262985,0,0,0.02936657,0,0.027894449,0,0,0,0,0.028011127,0,0,0,0.167643835,0.092145876,0
chr7_72877252_72884813_+,0,0,0,0,0,0,0,0.022532783,0,0,0,0.085748265,0,0,0,0,0,0.060298078,0,0,0.030715292,0
chr7_72884675_72907251_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167643835,0.061430584,0
chr7_72984197_72984626_+,0,0.06912825,0,0,0,0,0,0.045065565,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr7_75957812_75958024_+,0,0,0,0,0,0,0,0,0.02936657,0,0,0,0,0,0,0.056022254,0,0,0,0,0,0
chr7_76866264_76891624_+,0,0,0,0,0.133337242,0.0262985,0,0,0,0,0.083683346,0,0,0,0,0,0,0,0,0,0,0
chr7_76883823_76891624_-,0,0,0,0.082336766,0,0,0.029967626,0,0,0,0,0,0,0,0.053999421,0,0,0,0,0.335287669,0.030715292,0
chr7_76903799_76909970_-,0.02129262,0.02304275,0,0,0,0,0,0.022532783,0.058733141,0,0,0,0,0,0,0,0,0.030149039,0,0,0.030715292,0
chr7_77236552_77256992_+,0.02129262,0.06912825,0.035479096,0,0,0.0262985,0,0.022532783,0.058733141,0,0.083683346,0,0.148753055,0,0.053999421,0.112044507,0,0.090447117,0.047202457,0,0.522159962,0.10264722
chr7_77236552_77261742_+,0.127755717,0.02304275,0.230614124,0.027445589,0.088891494,0.052597001,0.059935253,0.022532783,0.02936657,0,0.083683346,0.042874133,0.148753055,0,0.053999421,0.168066761,0,0,0.236012284,0,0.614305838,0.10264722
chr7_77236552_77265166_-,0.02129262,0.0460855,0.08869774,0.054891177,0.044445747,0,0.059935253,0.022532783,0,0.094441307,0.027894449,0,0,0,0,0.140055634,0,0,0,0,0.552875254,0
chr7_77236552_77268641_+,0,0,0.017739548,0,0.022222874,0,0.089902879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr7_77236557_77261742_-,0,0,0,0,0,0,0,0,0.02936657,0,0,0,0,0,0.107998842,0,0,0,0,0,0,0
chr7_77240082_77256992_+,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092145876,0
chr7_77247797_77256992_-,0,0.02304275,0,0,0.044445747,0,0,0,0,0.094441307,0,0,0.148753055,0,0,0.140055634,0,0,0,0,0.030715292,0
chr7_77247797_77261742_+,0,0,0.070958192,0,0,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0,0,0,0.122861168,0
chr7_77256022_77261742_+,0,0,0,0,0,0,0,0.045065565,0,0,0,0,0,0,0,0,0,0,0,0,0.153576459,0
chr7_77378741_77379381_+,0,0,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0.335287669,0.061430584,0
chr7_77378741_77394949_-,0,0.02304275,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr7_77378741_77407763_+,0,0,0,0,0,0,0,0,0,0,0,0,0.29750611,0,0,0,0,0.030149039,0,0,0,0
chr7_77755011_77814987_+,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0.056022254,0,0.030149039,0,0,0,0
chr7_77885260_77885898_+,0,0,0,0,0,0.052597001,0,0,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr7_79043136_79044990_+,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060298078,0,0,0.030715292,0
chr7_79818267_79842185_-,0,0.02304275,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0.053999421,0,0,0,0.236012284,0,0,0
chr7_79828541_79842185_+,0,0,0.035479096,0,0,0,0,0,0,0,0.027894449,0,0,0,0.053999421,0,0,0,0.047202457,0,0.153576459,0
chr7_8043538_8064444_-,0,0,0,0,0,0.0262985,0,0,0,0,0.027894449,0,0,0,0,0,0,0.060298078,0,0,0,0
chr7_8062113_8110761_+,0,0.02304275,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0.060298078,0,0,0,0
chr7_82508653_82546189_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215997685,0.028011127,0,0,0,0,0,0
chr7_82531967_82546189_-,0,0,0,0,0,0,0,0,0,0,0,0.042874133,0,0,0,0.08403338,0,0,0,0,0,0
chr7_82578792_82586251_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0.030149039,0,0,0.061430584,0
chr7_82763566_82764972_+,0.191633576,0.06912825,0.461228249,0,0.400011725,0.131492501,0,0.18026226,0.02936657,0,0.027894449,0.171496531,0.29750611,0,0.43199537,0.252100141,0,0.391937508,0.613631937,0,0.460729378,0.10264722
chr7_82763566_82785708_-,0,0.02304275,0.017739548,0,0,0,0.089902879,0,0,0,0,0.085748265,0.29750611,0,0.053999421,0.08403338,0,0,0,0,0,0
chr7_86521040_86556232_-,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr7_86792811_86815296_+,0,0,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0.112044507,0,0.060298078,0,0,0,0
chr7_86792811_86824144_+,0,0,0.08869774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090447117,0,0,0,0
chr7_87514294_87526654_-,0,0.0460855,0,0,0,0.0262985,0.029967626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr7_90355881_90419967_-,0,0,0,0,0,0,0.059935253,0,0,0,0,0,0.148753055,0,0,0,0,0,0,0,0,0
chr7_91622199_91632549_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053999421,0.028011127,0,0,0.094404913,0.167643835,0.092145876,0
chr7_91659209_91674527_+,0,0,0,0,0,0.0262985,0,0,0,0,0,0,0.148753055,0,0,0,0,0.030149039,0.094404913,0,0.092145876,0
chr7_91700219_91715000_-,0.063877859,0,0.053218644,0.356792651,0.266674483,0,0.089902879,0.022532783,0.117466282,0,0,0,0,0,0.161998264,0.056022254,0,0,0.047202457,0.167643835,0.153576459,0
chr7_91700219_91718843_-,0,0,0,0,0.044445747,0,0,0.045065565,0.058733141,0,0,0,0,0,0,0,0,0,0.047202457,0,0.153576459,0
chr7_91722411_91736736_+,0.042585239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153576459,0
chr7_91726003_91730370_+,0.042585239,0,0,0.027445589,0,0,0,0.067598348,0,0,0.027894449,0,0,0,0.053999421,0,0,0,0.14160737,0,0.122861168,0
chr7_91746358_91758370_+,0,0,0.035479096,0,0,0.0262985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335287669,0,0
chr7_91842509_91844091_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056022254,0,0.030149039,0,0,0.030715292,0
chr7_91842509_91855996_-,0.042585239,0.06912825,0.159655932,0.027445589,0.111114368,0.0262985,0.059935253,0.022532783,0,0,0.111577795,0.342993061,0,0.227514617,0.107998842,0.056022254,0,0,0.047202457,0.335287669,0.737167005,0.10264722
chr7_91842509_91864237_-,0,0.0460855,0,0,0,0,0,0,0,0,0,0,0,0,0.215997685,0,0,0,0,0,0,0.10264722
chr7_91855034_91871451_-,0,0,0,0,0,0,0.029967626,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0.092145876,0
chr7_91924203_91936970_+,0,0.16129925,0.035479096,0.137227943,0,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0,0,0,0.092145876,0
chr7_91924203_91948826_+,0,0.11521375,0.053218644,0.109782354,0,0.184089502,0.059935253,0.022532783,0,0,0.139472243,0.042874133,0.148753055,8.418040817,0.107998842,0.308122395,0,0.030149039,0.236012284,0,0.337868211,0.10264722
chr7_91924203_91957214_+,0.02129262,0.3225985,0.106437288,0.466575006,0.222228736,0.078895501,0.209773384,0.225327826,0.088099711,0.094441307,0.167366692,0.214370663,0.29750611,0.227514617,0.43199537,0.280111268,0,0.211043273,0.330417197,0.335287669,0.614305838,0.307941661
chr7_91924203_91972546_+,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0.161998264,0,0,0,0,0,0,0
chr7_91924203_91981956_+,0.02129262,0.184342,0.159655932,0,0.86669207,0.0262985,0.299676263,0.022532783,0,0,0.055788897,0.342993061,0,0,0.215997685,0.028011127,0,0.090447117,0.236012284,0,0.122861168,0.10264722
chr7_91924203_91991587_+,0.02129262,0.0460855,0,0.082336766,0,0.052597001,0,0,0,0,0,0,0,0,0.053999421,0.056022254,0,0,0,0,0.030715292,0.205294441
chr7_91924203_92000921_+,0.02129262,0,0,0,0.155560115,0,0,0,0,0,0,0.042874133,0,0,0,0,0,0,0,0,0,0
chr7_92130821_92147569_+,0.02129262,0.1382565,0.053218644,0,0,0,0,0.022532783,0.02936657,0,0,0,0,0,0,0,0.658159733,0,0,0,0.030715292,0
chr7_92146590_92147569_-,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0,0.14160737,0,0.030715292,0
chr7_92146590_92148392_+,0,0,0,0,0,0,0,0,0,0,0,0.128622398,0,0,0,0,0,0.030149039,0.330417197,0,0.122861168,0
chr7_92881966_92953044_+,0,0,0,0,0.044445747,0,0,0,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0,0
chr7_92905477_92953044_+,0,0,0,0,0.133337242,0,0,0,0,0.094441307,0,0,0,0,0,0,0,0,0,0,0,0
chr7_94218001_94259153_-,0,0,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0.502931504,0,0
chr7_94827661_94898019_+,0,0,0,0,0,0,0,0,0.02936657,0,0.027894449,0,0,0,0,0,0,0.030149039,0,0.335287669,0,0
chr7_97814363_97823884_-,0,0.06912825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr7_97816189_97823884_+,0,0.0460855,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr7_97820040_97823884_-,0.042585239,0.16129925,0.017739548,0,0.022222874,0.0262985,0,0,0,0,0.027894449,0.085748265,0.446259166,0,0,0,0,0.060298078,0.047202457,0,0.092145876,0
chr7_97820926_97823884_+,0,0.11521375,0,0,0,0,0.029967626,0,0,0,0,0,0,0,0.053999421,0,0,0,0,0,0.030715292,0
chr7_98563319_98569568_+,0,0.02304275,0,0,0,0,0,0,0,0.094441307,0,0.085748265,0,0,0,0,0,0,0.28321474,0,0,0
chr7_99090663_99092254_-,0.02129262,0,0.035479096,0,0,0.0262985,0,0.022532783,0.058733141,0,0.027894449,0.085748265,0,0,0,0.028011127,0,0.060298078,0,0,0,0
chr7_99621042_99621930_-,0,0,0.017739548,0,0.022222874,0,0,0,0,0,0.027894449,0,0.595012221,0,0,0,0,0,0.047202457,0,0,0
chr8_101715462_101717873_-,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr8_101721361_101725409_-,0,0,0.053218644,0,0,0.052597001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr8_101721931_101727767_+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056022254,0,0,0.047202457,0,0,0
chr8_103846417_103870378_+,0,0,0.017739548,0.054891177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr8_105080740_105161076_-,0.02129262,0.02304275,0.017739548,0.027445589,0.066668621,0,0,0,0,0.094441307,0,0.042874133,0,0,0.269997106,0,0,0.030149039,0.094404913,0,0.030715292,0
chr8_105105699_105161076_+,0,0.02304275,0,0,0,0,0,0,0,0,0,0,0,0,0.215997685,0.112044507,0,0,0,0,0.092145876,0
chr8_113933856_113988377_+,0,0,0,0,0.022222874,0,0.029967626,0,0,0,0.055788897,0.085748265,0,0,0,0,0,0.030149039,0,0,0.061430584,0
chr8_114290821_114327022_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107998842,0.056022254,0,0.060298078,0,0,0,0
chr8_116599228_116617229_+,0.02129262,0.02304275,0.08869774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr8_116599228_116632287_+,0,0.0460855,0,0,0,0,0.029967626,0,0,0,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr8_116599228_116635985_-,0.02129262,0,0,0,0,0,0.059935253,0.112663913,0.088099711,0,0,0.171496531,0,0,0,0,0,0,0,0,0,0
chr8_116616100_116635985_+,0,0,0,0,0.022222874,0,0,0,0.058733141,0,0.027894449,0,0,0,0,0,0,0,0,0,0,0
chr8_116631359_116635985_-,0.085170478,0,0,0,0.24445161,0.052597001,0,0,0.02936657,0,0.055788897,0.085748265,0,0,0,0,0,0.030149039,0,0,0.030715292,0
chr8_117668095_117671219_-,0.042585239,0,0.017739548,0,0,0,0,0.022532783,0,0,0.055788897,0,0.148753055,0,0,0,0,0.030149039,0.14160737,0,0,0
chr8_118830674_118849440_+,0,0,0.053218644,0,0,0,0,0,0,0,0.027894449,0,0.148753055,0,0,0,0,0,0,0,0,0
chr8_120800578_120810086_-,0.042585239,0.0460855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030715292,0
chr8_120805606_120814265_+,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0.028011127,0,0,0,0,0,0
chr8_122640954_122641580_-,0.127755717,0.276513,0,0,0.31112023,0,0.059935253,0,0,0,0,0,0.29750611,0,0,0,0,0,0,0,0.030715292,0
chr8_124089351_124117704_-,0,0,0.159655932,0,0,0,0,0,0,0,0,0.128622398,0,0,0,0,0,0,0,0,0,0
chr8_124089351_124121860_+,0,0,0.017739548,0,0.066668621,0,0,0,0,0,0,0,0,0,0,0,0,0.030149039,0,0,0,0.410588882
chr8_124089351_124157095_-,0,0,0.035479096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr8_124096402_124121860_-,0,0,0,0,0,0.052597001,0,0,0,0,0,0,0,0,0,0.056022254,0,0,0,0,0,0
chr8_124141306_124154696_+,0,0,0,0,0,0,0,0.022532783,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0.061430584,0
chr8_124265562_124268411_-,0,0,0,0,0,0,0,0.067598348,0,0,0,0,0,0,0,0.028011127,0,0,0.094404913,0,0.061430584,0
chr8_124346118_124348772_-,0.02129262,0,0,0,0,0,0,0,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0.061430584,0
chr8_124346118_124350061_-,0,0,0,0,0,0,0,0.022532783,0,0,0.027894449,0,0,0,0,0,0,0.030149039,0,0,0.153576459,0
chr8_124368629_124392917_-,0.02129262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060298078,0,0,0,0
chr8_124373779_124384926_-,0,0.0460855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047202457,0,0,0
chr8_125332327_125339662_-,0,0,0,0,0.111114368,0,0,0,0.02936657,0,0,0,0,0,0,0,0,0,0,0,0,0
chr8_125575023_125580777_-,0,0.0460855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090447117,0,0,0,0
chr8_125575023_125597402_-,0,0,0,0,0,0,0,0,0,0.094441307,0,0,0,0,0,0,0,0.090447117,0,0,0,0
chr8_125577903_125580777_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030149039,0,0,0.061430584,0
chr8_131164982_131181313_+,0,0,0,0,0,0,0,0.067598348,0,0,0.055788897,0,0,0,0,0,0,0,0,0.167643835,0,0
chr8_131164982_131193126_+,0,0.02304275,0.017739548,0.027445589,0,0,0,0,0.02936657,0.094441307,0.111577795,0,0.148753055,0,0,0,0,0.030149039,0,0,0,0
chr8_131164982_131199531_+,0,0,0,0.247010297,0,0,0,0,0,0,0,0,0,0,0.107998842,0,0,0,0,0,0,0
chr8_132991094_133015532_-,0,0,0,0.027445589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092145876,0
chr8_133595941_133673873_+,0,0.0460855,0,0,0,0,0,0.022532783,0.02936657,0,0,0,0.148753055,0,0,0,0,0,0,0,0,0
chr8_133622412_133627343_+,0,0.02304275,0,0,0,0,0,0.045065565,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr8_133634857_133673873_+,0.319389294,0.16129925,0,0,0.044445747,0.0262985,0.089902879,0.157729478,0.117466282,0.094441307,0.027894449,0,0,0,0,0.168066761,0,0.030149039,0.14160737,0.167643835,0.245722335,0
chr8_133816064_133837616_-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053999421,0.056022254,0,0,0,0,0,0
chr8_133848785_133856563_+,0,0.06912825,0.017739548,0,0,0.0262985,0,0.09013113,0,0,0.055788897,0,0,0,0,0,0,0,0.094404913,0,0.030715292,0
chr8_135612679_135622898_-,0.02129262,0,0,0,0,0.052597001,0,0.045065565,0.058733141,0,0.027894449,0,0,0,0,0,0,0.060298078,0.047202457,0,0,0.10264722
chr8_141745350_141762415_+,0,0,0,0,0,0,0,0,0.02936657,0,0,0,0,0,0,0.112044507,0,0,0.047202457,0,0,0
chr8_141749117_141762415_-,0.02129262,0.02304275,0.017739548,0,0,0,0.149838131,0.045065565,0,0,0,0,0.148753055,0,0,0,0,0,0,0.167643835,0.030715292,0
chr8_141771264_141874498_+,0,0.0460855,0.070958192,0,0,0,0,0,0,0,0.027894449,0,0.148753055,0,0,0,0,0,0,0,0,0
chr8_141771264_141900868_+,0.02129262,0.02304275,0.017739548,0.054891177,0,0,0,0,0.058733141,0,0.055788897,0,0,0,0,0,0,0.060298078,0.047202457,0,0,0
chr8_141799573_141840625_-,0,0,0,0,0,0,0,0.045065565,0.058733141,0,0,0,0,0,0,0,0,0,0,0,0,0
chr8_141799573_141874498_-,0,0,0.017739548,0,0,0,0,0.067598348,0,0,0.027894449,0,0.148753055,0,0,0,0,0,0.14160737,0,0,0
chr8_141799573_141900868_+,0.106463098,0,0.017739548,0,0,0,0,0,0.058733141,0.094441307,0.055788897,0,0,0,0,0,0,0.030149039,0,0,0,0
chr8_141803453_141889736_-,0,0,0.017739548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094404913,0,0,0.10264722
chr8_141810558_141840625_+,0,0,0,0,0,0,0,0,0,0,0,0.128622398,0,0,0,0,0,0,0,0,0.092145876,0
chr8_141810558_141874498_+,0.02129262,0,0.035479096,0,0.288897357,0,0,0,0,0.094441307,0,0,0,0,0,0,0,0,0,0,0,0
chr8_141810558_141889736_-,0,0.02304275,0,0.027445589,0,0,0,0,0,0,0.083683346,0,0,0,0,0,0,0,0,0,0,0
chr8_141810558_141900868_-,0,0,0,0,0,0,0,0.022532783,0.058733141,0.094441307,0,0,0,0,0,0,0,0,0,0,0,0
chr8_141828376_141874498_-,0.02129262,0.06912825,0.070958192,0,0,0.0262985,0,0,0.02936657,0.188882615,0.027894449,0,0,0,0,0.392155775,0,0,0,0.167643835,0.122861168,0
chr8_141828376_141889736_+,0,0.02304275,0.053218644,0,0.066668621,0,0,0.022532783,0,0,0.027894449,0.085748265,0.148753055,0,0.053999421,0,0,0,0.047202457,0.335287669,0.092145876,0
